encanar	jail	keep	https://es.wikipedia.org/wiki/Cana_(lunfardo) : lunfardo encanar = encarcelar/jail	high
encanutar	roll	keep	https://dle.rae.es/encanutar : poner algo en forma de canuto (tube/roll)	medium
engarabitar	climb	keep	https://www.rae.es/drae2001/engarabitar : intr. trepar (climb); tr. curl numb fingers	high
enguachinar	soak	keep	https://dle.rae.es/enguachinar : enaguachar/llenar de agua (waterlog/soak)	high
enmudecer	fall silent	replace	https://dle.rae.es/enmudecer : intr. quedar mudo o guardar silencio (fall silent)	high
ennoviar	get a boyfriend	replace	https://es.thefreedictionary.com/ennoviarse : echarse novio o novia (get a boyfriend/girlfriend) not engaged	high
enquistar	encyst	keep	everyday medical term encystar/encyst	high
enrocar	castle	keep	everyday chess term enrocar/castle	high
enronquecer	make hoarse	keep	everyday; poner ronco (make hoarse)	high
ensañar	be cruel	replace	https://www.udep.edu.pe/castellanoactual/ensanarse/ : ensañarse = deleitarse causando daño (be cruel to)	high
enseñorear	take over	keep	everyday; hacerse señor/dominar (take over)	medium
ensoberbecer	make arrogant	keep	everyday; causar soberbia (make arrogant)	high
entallar	fit	keep	https://dle.rae.es/entallar : ajustar la ropa al talle (fit garment); also carve	high
entarimar	floor	keep	https://dle.rae.es/entarimar : cubrir el suelo con tablas o tarima (floor)	high
entelar	cover	keep	https://dle.rae.es/entelar : cubrir con tela (cover with fabric)	high
entenebrecer	darken	keep	everyday; cubrir de tinieblas/oscurecer (darken)	high
