fajar	wrap	keep	https://www.spanishdict.com/translate/fajar : "to put a wraparound band on" / cover with a band (standard transitive sense)	high
faldear	skirt	keep	https://www.spanishdict.com/translate/faldear : "to skirt" go around the foot of a hill	high
fanatizar	fanaticize	keep	https://www.spanishdict.com/translate/fanatizar : "to arouse fanaticism in" make fanatical	high
feriar	trade	keep	https://www.wordreference.com/es/en/translation.asp?spen=feriar : buy/barter/exchange at a fair	medium
festonear	festoon	keep	https://www.spanishdict.com/translate/festonear : "to festoon" adorn with garlands/scallop	high
filiar	enroll	keep	https://www.spanishdict.com/translate/filiar : "to take down details" record identifying info for enrollment	medium
florear	adorn	keep	https://es.wiktionary.org/wiki/florear : "adornar o guarnecer con flores" adorn/embellish	high
fluidificar	fluidify	keep	https://www.spanishdict.com/translate/fluidificar : from fluido + -ificar make fluid	medium
fluorar	fluoridate	keep	https://es.wiktionary.org/wiki/fluorar : treat with fluorine fluoridate	high
foguear	season	replace	https://www.spanishdict.com/translate/foguear : foguearse "to become hardened/gain experience" inure	medium
foliar	foliate	keep	https://www.spanishdict.com/translate/foliar : "to foliate" number the pages of	high
fraguar	set	replace	https://es.wiktionary.org/wiki/fraguar : "secarse y endurecerse" set/harden (cement) is the everyday sense	medium
fregotear	scrub	keep	https://www.spanishdict.com/translate/fregotear : "to wash/clean hastily" scrub carelessly	high
gallardear	flaunt	keep	https://www.rae.es/drae2001/gallardear : "ostentar bizarria" flaunt/swagger	high
gallear	strut	keep	https://www.spanishdict.com/translate/gallear : "to strut around" flaunt	high
gansear	clown	keep	https://www.spanishdict.com/translate/gansear : "to goof around" clown around	high
