fajar	wrap	keep	https://dle.rae.es/fajar:rodear o envolver con faja una parte del cuerpo	high
faldear	skirt	keep	https://dle.rae.es/faldear:caminar por la falda de un monte	high
fanatizar	fanaticize	keep	https://dle.rae.es/fanatizar:volver fanatico a alguien	high
feriar	trade	keep	https://dle.rae.es/feriar:vender comprar o permutar algo en la feria	high
festonear	festoon	keep	https://dle.rae.es/festonear:adornar con feston	high
filiar	enroll	keep	https://dle.rae.es/filiar:tomar los datos personales o sentar en el registro militar	high
florear	adorn	keep	https://dle.rae.es/florear:adornar y guarnecer con flores	high
fluidificar	fluidify	keep	everyday	medium
fluorar	fluoridate	keep	https://dle.rae.es/fluorar:anadir fluoruros al agua o dentifricos	high
foguear	season	replace	https://es.wiktionary.org/wiki/foguear:acostumbrar a alguien a las penalidades de un trabajo	medium
foliar	foliate	keep	https://dle.rae.es/foliar:numerar los folios de un libro o cuaderno	high
fraguar	forge	keep	https://es.wiktionary.org/wiki/fraguar:modelar el metal en la fragua (primary listed sense)	medium
fregotear	scrub	keep	https://dle.rae.es/fregotear:fregar deprisa y mal	high
gallardear	flaunt	keep	https://dle.rae.es/gallardear:mostrar gallardia y donaire al hacer algo	high
gallear	strut	keep	https://dle.rae.es/gallear:pretender sobresalir con presuncion o jactancia	high
gansear	clown	keep	https://dle.rae.es/gansear:hacer o decir gansadas	high
