entoldar	cover with awning	replace	https://es.wiktionary.org/wiki/entoldar:cubrir con toldos calles patios	high
entrelucir	show through	replace	https://dle.rae.es/entrelucir via WebSearch:divisarse entre otra cosa show through partially	medium
entubar	intubate	replace	https://www.wordreference.com/es/en/translation.asp?spen=entubar:primary medical sense intubate	high
erisipelar	cause erysipelas	replace	https://es.wiktionary.org/wiki/erisipelar:producir erisipela	high
escachifollar	ruin	replace	https://es.thefreedictionary.com/escachifollar via WebSearch:estropear dejar inservible	medium
escaquear	dodge	keep	https://es.wiktionary.org/wiki/escaquear:reflexive escaquearse shirk dodge duties	medium
esclerosar	harden	keep	https://es.wiktionary.org/wiki/esclerosar:Medicina cause sclerosis harden tissue	medium
esclerotizar	harden	keep	https://es.wiktionary.org/wiki/esclerosar:sclerotize harden	medium
escorar	list	keep	https://es.wiktionary.org/wiki/escorar:inclinarse el buque hacia un costado list	high
escotar	lower neckline	keep	https://es.wiktionary.org/wiki/escotar:cut and trim to fit escote neckline	medium
escriturar	deed	keep	https://es.wiktionary.org/wiki/escriturar:hacer constar con escritura publica legal deed	high
españolear	flaunt Spanishness	keep	https://es.wiktionary.org/wiki/escriturar:boast of being Spanish everyday derived sense	low
espichar	die	keep	https://es.wiktionary.org/wiki/espichar:colloquial intransitive espicharla die	medium
espurrear	spray	keep	https://es.wiktionary.org/wiki/espurrear:rociar con liquido expelido por la boca	high
esquejar	take cuttings	keep	https://es.wiktionary.org/wiki/esquejar:agriculture esqueje cutting	medium
estabular	stable	keep	https://es.wiktionary.org/wiki/estabular:mantener y criar ganado en establos	high
