estatuir	establish	replace	https://es.wiktionary.org/wiki/estatuir:determinar/establecer reglas	medium
estenografiar	take shorthand	replace	https://es.wiktionary.org/wiki/estenografiar:escribir por medio de la estenografia	high
estirajar	stretch	keep	https://es.wiktionary.org/wiki/estirajar:coloquial de estirar	high
estocar	thrust	keep	morphological: estoque (rapier) + -ar = thrust with a sword	medium
estomagar	annoy	keep	https://es.wiktionary.org/wiki/estomagar:fastidiar/indigestar	high
estoquear	thrust	keep	morphological: estoque + -ear = thrust/kill bull with sword	medium
estraperlear	black-market	keep	https://es.wikipedia.org/wiki/Estraperlo:practicar el estraperlo comercio ilicito	high
estuchar	case	keep	morphological: estuche (case) + -ar = put in a case	medium
exclaustrar	secularize	keep	morphological: ex- + claustro (cloister) = remove from monastic life	high
expedientar	investigate	keep	https://es.wiktionary.org/wiki/expedientar:abrir expediente disciplinario	medium
explicotear	explain at length	keep	https://es.wiktionary.org/wiki/explicotear:coloquial frecuentativo de explicar	high
expugnar	storm	keep	morphological: ex- + pugnare (fight) = take by storm/assault	medium
extractar	abstract	keep	morphological: extracto (extract/summary) = make a summary	medium
extranjerizar	foreignize	keep	https://dle.rae.es/extranjerizar:introducir costumbres o elementos extranjeros	high
extremar	maximize	keep	morphological: extremo (extreme) = carry to the extreme	medium
faenar	fish	keep	everyday: faena (work at sea) primary sense to fish	medium
