quebrantar	break	keep	https://es.wiktionary.org/wiki/quebrantar : romper una cosa con fuerza = break	high
racanear	skimp	keep	https://dle.rae.es/racanear : escatimar/ser racano con el dinero = skimp	high
radiotelegrafiar	radiotelegraph	keep	everyday : denominal of radiotelegrafia = send by radiotelegraph	medium
ramonear	browse	keep	https://es.wiktionary.org/wiki/ramonear : animals eat leaf/branch tips = browse	high
rarificar	rarefy	keep	everyday : denominal raro = make rare/rarefy	medium
rastrojar	clear stubble	keep	https://dle.rae.es/rastrojar : arrancar el rastrojo = clear stubble	high
rebañar	scrape clean	keep	https://es.wiktionary.org/wiki/rebañar : schoonvegen/lick clean = scrape clean	high
rebordear	edge	keep	https://dle.rae.es/rebordear : hacer o formar un reborde = edge	medium
recalar	make landfall	keep	https://es.wiktionary.org/wiki/recalar : buque llega a la vista de punto conocido = make landfall	high
recalificar	rezone	keep	https://dle.rae.es/recalificar : cambiar la calificacion urbanistica de un terreno = rezone	high
recamar	embroider	keep	https://es.wiktionary.org/wiki/recamar : related to bordar = embroider	high
recatar	conceal	keep	https://es.wiktionary.org/wiki/recatar : impedir que algo se vea/perciba = conceal	high
recauchutar	retread	keep	https://dle.rae.es/recauchutar : volver a cubrir de caucho un neumatico = retread	high
recidivar	relapse	keep	https://es.wiktionary.org/wiki/recidivar : repetirse una enfermedad = relapse	high
recochinear	gloat	keep	https://dle.rae.es/recochinearse : burla/regodearse con recochineo = gloat	medium
recomer	fret	keep	https://es.wiktionary.org/wiki/recomer : molestia interior continuada que consume = fret	high
