desempalmar	disconnect	keep	https://es.wiktionary.org/wiki/desempalmar:des- + empalmar (splice/connect) = undo a connection	medium
desempapelar	strip wallpaper	replace	https://es.wiktionary.org/wiki/desempapelar:des- + empapelar (to wallpaper) = remove wallpaper	high
desempedrar	unpave	keep	https://es.wiktionary.org/wiki/desempedrar:arrancar las piedras de un empedrado = remove paving stones	high
desempotrar	unbuild	keep	https://es.wiktionary.org/wiki/desempotrar:extraer una cosa de donde ha quedado empotrada = extract built-in thing	medium
desencajonar	unbox	keep	https://es.wiktionary.org/wiki/desencajonar:sacar lo del interior de un cajon = take out of box	high
desencapotar	uncover	keep	https://es.wiktionary.org/wiki/desencapotar:quitar el capote = remove the cloak (primary sense)	high
desencasquillar	unjam	keep	https://escuelapedia.com/diccionario/desencasquillar:desatascar un arma = clear a jammed firearm	high
desenclavar	dislodge	keep	https://es.wiktionary.org/wiki/desenclavar:sacar con violencia del sitio = forcibly dislodge	high
desencorvar	straighten	keep	https://es.wiktionary.org/wiki/desencorvar:poner recto lo que estaba curvo = make straight what was bent	high
desenfadar	calm	keep	https://es.wiktionary.org/wiki/desenfadar:quitar el enfado = remove anger	high
desenfurruñar	cheer up	keep	https://es.wiktionary.org/wiki/desenfurrunar:des- + enfurruñarse (to sulk) = stop sulking	medium
desenladrillar	remove bricks	keep	https://es.wiktionary.org/wiki/desenladrillar:des- + enladrillar (to brick/tile) = remove bricks	medium
desentablillar	unsplint	keep	https://es.wiktionary.org/wiki/desentablillar:des- + entablillar (splint a limb) = remove a splint	medium
desentoldar	remove awning	keep	https://es.wiktionary.org/wiki/desentoldar:des- + toldo (awning) = take down awning	medium
desertizar	desertify	keep	https://es.wiktionary.org/wiki/desertizar:convertir en desierto = turn into desert	high
desfasar	throw out of phase	replace	https://es.wiktionary.org/wiki/desfasar:hacer variar la fase de una senal = put out of phase	high
