conmensurar	commensurate	keep	https://es.wiktionary.org/wiki/conmensurar : medir con igualdad o debida proporcion	medium
conminar	threaten	keep	everyday	high
connotar	connote	keep	everyday	high
consensuar	agree	keep	everyday : agree by consensus	high
consonantizar	consonantize	keep	everyday : turn into a consonant	medium
contabilizar	account	keep	everyday : record in accounts	high
contemporizar	temporize	keep	everyday	high
contonear	sway	keep	everyday : contonearse sway hips	high
contrahacer	counterfeit	keep	everyday	high
contrapear	cross-laminate	replace	https://es.thefreedictionary.com/contrapear : aplicar madera con fibras cruzadas contrachapar	high
contristar	sadden	keep	everyday	high
conturbar	perturb	keep	everyday	high
copar	corner	keep	everyday : copar take all corner a market	high
copear	have drinks	replace	https://www.wordreference.com/es/en/translation.asp?spen=copear : copear have drinks	high
coscar	catch on	replace	https://dle.rae.es/coscarse : coloq darse cuenta percatarse	high
cristianar	baptize	keep	everyday	high
