fajar	wrap	keep	everyday	high
faldear	skirt	keep	everyday (falda=slope; walk along the foot of a hill)	high
fanatizar	fanaticize	keep	everyday (denominal -izar from fanatico)	medium
feriar	trade	keep	everyday (feria=market; trade/barter)	high
festonear	festoon	keep	everyday (feston=festoon)	high
filiar	enroll	keep	everyday (filiacion; register/enroll)	medium
florear	adorn	keep	everyday (flor; adorn with flowers)	high
fluidificar	fluidify	keep	everyday (-ificar make fluid)	high
fluorar	fluoridate	keep	https://dle.rae.es/fluorar : primary sense adds fluoride to drinking water/toothpaste	high
foguear	season	replace	https://es.wiktionary.org/wiki/foguear : colloquial figurative sense = give experience/inure (season)	medium
foliar	foliate	keep	everyday (folio; number/foliate pages)	high
fraguar	forge	keep	https://es.wiktionary.org/wiki/fraguar : forjar/forge listed first as transitive sense	medium
fregotear	scrub	keep	everyday (fregar + frequentative -otear; scrub)	high
gallardear	flaunt	keep	everyday (gallardo=graceful/bold; act with grace/flaunt)	medium
gallear	strut	keep	everyday (gallo=rooster; strut/show off)	high
gansear	clown	keep	everyday (ganso=goose/fool; act silly/clown)	medium
