abajar	lower	keep	everyday (a- + bajo, lower)	high
abalar	move	keep	https://es.thefreedictionary.com/aballar:principal sense mover de un lugar a otro (move)	medium
abalizar	mark	keep	https://es.wiktionary.org/wiki/abalizar:senalar con balizas (mark with buoys)	high
aballar	drive	keep	https://es.thefreedictionary.com/aballar:llevar o conducir el ganado (drive cattle); also move	medium
abanar	fan	keep	everyday (abano = fan)	high
abanderar	champion	keep	https://es.wiktionary.org/wiki/abanderar:everyday figurative champion/lead a cause vs technical nautical registration	medium
abetunar	polish	keep	everyday (betun = polish/bitumen)	high
abigarrar	variegate	keep	everyday (make multicolored/gaudy)	high
abocar	pour	keep	everyday (boca = mouth, pour out)	medium
abocinar	flare	keep	https://es.wiktionary.org/wiki/abocinar:dar forma de bocina widen into horn shape (flare)	high
abordar	board	replace	https://es.wiktionary.org/wiki/abordar:a bordo literal board a vessel is primary sense	medium
aborregar	become fleecy	replace	https://educalingo.com/en/dic-es/aborregarse:sky covered with woolly fleecy clouds (borrego = sheep); not curdle	high
abotargar	bloat	keep	everyday (abotargarse become bloated/swollen)	high
abovedar	vault	keep	everyday (boveda = vault, build a vault/arch)	high
abrevar	water	keep	everyday (water animals)	high
acendrar	purify	keep	https://es.wiktionary.org/wiki/acendrar:depurar purificar limpiar (purify)	high
