adinerar	get rich	replace	https://es.wiktionary.org/wiki/adinerarse : aumentar la fortuna o peculio personal (enriquecerse)	high
adjetivar	adjectivize	keep	everyday : turn into or use as an adjective	high
adocenar	make commonplace	keep	https://es.wiktionary.org/wiki/adocenar : volver vulgar o mediocre	high
adverbializar	adverbialize	keep	everyday : turn into or use as an adverb	high
afelpar	make plush	replace	https://es.wiktionary.org/wiki/afelpar : dar apariencia de felpa a una tela	high
afeminar	make effeminate	keep	https://es.wiktionary.org/wiki/afeminar : hacer adquirir cualidades femeninas	high
afincar	settle	keep	https://es.wiktionary.org/wiki/afincar : establecer residencia en un lugar (afincarse)	high
aflautar	make voice shrill	replace	https://es.wiktionary.org/wiki/aflautar : elevar el tono de la voz haciendola mas aguda	high
afofar	make spongy	keep	https://es.wiktionary.org/wiki/afofar : poner fofa una cosa	high
afrancesar	frenchify	keep	https://es.wiktionary.org/wiki/afrancesar : hacer que se adopte lo frances	high
agavillar	bundle into sheaves	keep	https://es.wiktionary.org/wiki/agavillar : juntar en gavillas las cosechas	high
agitanar	make gypsy-like	keep	https://es.wiktionary.org/wiki/agitanar : conferir aspecto o caracter gitano	high
agostar	parch	keep	https://es.wiktionary.org/wiki/agostar : secar el calor excesivo las plantas	high
agremiar	unionize	keep	https://es.wiktionary.org/wiki/agremiar : reunir formando gremios	high
agrisar	make gray	keep	https://es.wiktionary.org/wiki/agrisar : dar color gris a algo	high
agusanar	get wormy	keep	https://es.wiktionary.org/wiki/agusanarse : contener o criar gusanos (fruta herida)	high
