heñir	knead	keep	https://es.wiktionary.org/wiki/heñir : amasar y manipular con los puños cualquier masa	high
himplar	snarl	keep	https://es.wiktionary.org/wiki/himplar : emitir su rugido la onza o la pantera	high
hocicar	root	keep	https://es.wiktionary.org/wiki/hocicar : levantar los animales la tierra con el hocico	high
hojaldrar	puff	keep	https://es.wiktionary.org/wiki/hojaldrar : dar a la masa forma de hojaldre	high
hondear	sound	keep	https://es.wiktionary.org/wiki/hondear : reconocer el fondo con la sonda	medium
hostiar	wallop	keep	https://dle.rae.es/hostiar : dar golpes/hostias (colloquial hit)	medium
hozar	root	keep	https://es.wiktionary.org/wiki/hocicar : frecuentativo de hozar levantar la tierra con el hocico	high
humar	smoke	keep	es.wiktionary.org/wiki/humar : fumar/echar humo (smoke tobacco)	medium
huronear	pry	keep	https://es.wiktionary.org/wiki/huronear : colloquial snoop/pry like a ferret	high
interviuvar	interview	keep	everyday : anglicism from English interview	high
loquear	act crazy	keep	morphology loco + -ear : behave like a madman	high
lucubrar	ponder	keep	https://es.wiktionary.org/wiki/lucubrar : elucubrar work intellectually by lamplight	high
malcasar	mismarry	keep	https://es.wiktionary.org/wiki/malcasar : mal + casar marry badly	medium
malmeter	incite	keep	https://www.rae.es/diccionario-estudiante/malmeter : inducir a alguien a hacer cosas malas	high
maltraer	mistreat	keep	https://es.wiktionary.org/wiki/maltraer : maltratar	high
mancipar	enslave	keep	https://es.wiktionary.org/wiki/mancipar : oprimir subyugar privar de libertad esclavizar	high
