taquigrafiar	write shorthand	replace	https://es.wiktionary.org/wiki/taquigrafiar : write in shorthand	medium
taracear	inlay	keep	https://es.wiktionary.org/wiki/taracear : decorate with marquetry inlay	high
tarar	tare	keep	https://es.wiktionary.org/wiki/tarar : indicate tare weight	high
tarifar	set rates	replace	https://dle.rae.es/tarifar : set tariff or rates	medium
tarjetear	hand out cards	replace	https://es.wiktionary.org/wiki/tarjetear : distribute promotional cards	medium
tartajear	stammer	keep	https://es.wiktionary.org/wiki/tartajear : stammer or stutter	high
tatarear	hum	keep	https://es.wiktionary.org/wiki/tatarear : hum a tune	high
tecnificar	modernize	keep	https://dle.rae.es/tecnificar : introduce modern technical procedures	medium
temblequear	shiver	keep	https://es.wiktionary.org/wiki/temblequear : tremble or shiver	high
teologizar	theologize	keep	https://es.wiktionary.org/wiki/teologizar : discourse on theology	high
terraplenar	embank	keep	https://es.wiktionary.org/wiki/terraplenar : fill with earth	high
tersar	smooth	keep	https://dle.rae.es/tersar : make smooth and glossy	high
testar	make a will	replace	https://dle.rae.es/testar : hacer testamento make a will	high
titularizar	tenure	keep	https://dle.rae.es/titularizar : grant titular permanent status	medium
toldar	cover with awning	replace	https://dle.rae.es/toldar : cubrir con toldo cover with awning	high
tonsurar	tonsure	keep	https://es.wiktionary.org/wiki/tonsurar : give the tonsure	high
