cascabelear	jingle	keep	https://es.wiktionary.org/wiki/cascabelear : denominal cascabel (jingle bell) + -ear = make a jingling sound	high
catalanizar	catalanize	keep	morphology: catalan + -izar = make Catalan	high
censar	census	keep	morphology: denominal censo + -ar = take a census	high
centuplicar	increase a hundredfold	replace	https://es.wiktionary.org/wiki/centuplicar : hacer una cosa cien veces mayor; current multiply too generic	high
chalar	madden	keep	everyday colloquial: drive crazy	medium
chamullar	sweet-talk	replace	https://es.wiktionary.org/wiki/chamullar : hablar con intencion persuasiva pero falazmente; flatter to seduce (Rio de la Plata)	medium
chancear	joke	keep	morphology: denominal chanza (joke) + -ear	high
chancletear	shuffle	keep	morphology: denominal chancleta (flip-flop) = walk in flip-flops/shuffle	high
chapucear	botch	keep	morphology: denominal chapuza (botched job) + -ear	high
chapurrear	speak badly	keep	https://es.wiktionary.org/wiki/chapurrear : speak a language brokenly	high
chapuzar	dunk	keep	everyday: duck/dunk in water	high
chaquetear	turn coat	replace	https://dle.rae.es/chaquetear : cambiar de bando o partido por conveniencia; current gloss is a noun	high
charlatanear	prattle	keep	morphology: denominal charlatan + -ear = chatter idly	high
charlotear	chatter	keep	morphology: charlar + -otear = chatter	high
charolar	varnish	keep	morphology: denominal charol (varnish) + -ar	high
chascar	crack	keep	everyday onomatopoeic: crack/click tongue or whip	high
