tornasolar	iridesce	keep	https://es.wiktionary.org/wiki/tornasolar : hacer o causar tornasoles (make iridescent reflections)	high
torrar	roast	keep	https://es.wiktionary.org/wiki/torrar : tostar (toast/roast)	high
trajear	dress	keep	https://es.wiktionary.org/wiki/trajear : vestir a alguien con un traje (dress someone)	high
trapacear	cheat	keep	https://www.wordreference.com/es/en/translation.asp?spen=trapacear : trapacero/trapaceria = trickery/deception	medium
trapichear	deal	keep	https://es.wiktionary.org/wiki/trapichear : buscar trazas no licitas (scheme/petty deal)	medium
trashumar	migrate	keep	https://es.wiktionary.org/wiki/trashumar : pasar los rebanos de una region a otra (seasonal livestock migration)	high
trastabillar	stumble	keep	https://es.wiktionary.org/wiki/trastabillar : dar traspies o tropezones (stumble/trip)	high
tremolar	wave	keep	https://es.wiktionary.org/wiki/tremolar : agitar en el aire una bandera (wave a flag)	high
trepanar	trepan	keep	https://es.wiktionary.org/wiki/trepanar : perforar huesos del craneo en medicina (trepan)	high
triptongar	form triphthong	replace	https://es.wiktionary.org/wiki/triptongar : pronunciar un triptongo (pronounce a triphthong)	high
trizar	shatter	keep	https://es.wiktionary.org/wiki/trizar : estrellar quebrar romper (smash/shatter)	high
trompetear	trumpet	keep	https://es.wiktionary.org/wiki/trompetear : tocar la trompeta (play/blow trumpet)	medium
troquelar	stamp	keep	https://es.wiktionary.org/wiki/troquelar : estampar una pieza con un troquel (stamp with a die)	high
trovar	versify	keep	https://es.wiktionary.org/wiki/trovar : escribir poesia (write poetry/versify)	high
trufar	stuff with truffles	replace	https://es.wiktionary.org/wiki/trufar : rellenar con trufas (stuff with truffles)	medium
tullir	cripple	keep	https://es.wiktionary.org/wiki/tullir : hacer perder la capacidad de mover el cuerpo (cripple)	high
