tundir	shear	keep	https://es.wiktionary.org/wiki/tundir : etymology 2 tondere, recortar el pelo del paño / shear cloth	high
tupir	pack tight	keep	https://es.wiktionary.org/wiki/tupir : llenar o cerrar poros apretándolo hacer denso / pack densely	high
uncir	yoke	keep	https://es.wiktionary.org/wiki/uncir : colocar el yugo a bestias de tiro / yoke draft animals	high
usufructuar	usufruct	keep	https://es.wiktionary.org/wiki/usufructuar : legal usufruct right to use and enjoy another's property	medium
vacar	be vacant	keep	https://es.wiktionary.org/wiki/vacar : sense - posición quedar vacante / position remain vacant	high
vaguear	loaf	keep	https://dle.rae.es/vaguear : coloquial holgazanear / laze loaf	high
vampirizar	vampirize	keep	https://dle.rae.es/vampirizar : abusar o aprovecharse de alguien / prey on exploit (denominal vampirize)	medium
ventajear	outdo	keep	https://www.asale.org/damer/ventajear : aventajar sacar ventaja / gain advantage outdo	high
ventear	air	keep	https://es.wiktionary.org/wiki/ventear : sacar o arrojar al viento para enjugarla o limpiarla / air out	high
ventiscar	blizzard	keep	https://es.wiktionary.org/wiki/ventiscar : nevar con viento fuerte / snow with strong wind	high
ventosear	break wind	keep	https://es.wiktionary.org/wiki/ventosear : expeler los gases del tracto digestivo / pass gas	high
verdear	turn green	keep	https://es.wiktionary.org/wiki/verdear : mostrar el color verde volverse verde / turn green	high
vetear	streak	keep	https://es.wiktionary.org/wiki/vetear : pintar o hacer vetas imitando madera mármol / vein streak	high
vidriar	glaze	keep	https://es.wiktionary.org/wiki/vidriar : aplicar barniz vidriado a cerámica / glaze	high
virilizar	virilize	keep	https://educalingo.com/en/dic-es/virilizar : aparición de caracteres sexuales masculinos / acquire male traits	high
xerografiar	xerograph	keep	https://es.thefreedictionary.com/xerografiar : reproducir por medio de la xerografía / xerograph photocopy	high
