tundir	shear	keep	https://es.wiktionary.org/wiki/tundir : textile sense trim nap of cloth (valid secondary sense; primary is beat)	medium
tupir	pack tight	replace	https://es.wiktionary.org/wiki/tupir : llenar o cerrar espacios hacer denso pack tightly	high
uncir	yoke	keep	https://es.wiktionary.org/wiki/uncir : colocar el yugo a animales de tiro	high
usufructuar	usufruct	keep	https://es.wiktionary.org/wiki/usufructuar : exercise usufruct use property of another	high
vacar	be vacant	keep	https://es.wiktionary.org/wiki/vacar : quedar un cargo sin persona que lo desempene	high
vaguear	loaf	keep	https://es.wiktionary.org/wiki/vaguear : intransitive from vago idle about	medium
vampirizar	vampirize	keep	https://es.wiktionary.org/wiki/vampirizar : drain like a vampire (stub; standard calque)	medium
ventajear	outdo	keep	https://es.wiktionary.org/wiki/ventajear : from ventaja take unfair advantage over	medium
ventear	air	keep	https://es.wiktionary.org/wiki/ventear : intransitive soplar el viento; transitive air out expose to wind	medium
ventiscar	blizzard	keep	https://es.wiktionary.org/wiki/ventiscar : nevar con viento fuerte snow heavily with wind	high
ventosear	break wind	replace	https://es.wiktionary.org/wiki/ventosear : expeler los gases del tracto digestivo	high
verdear	turn green	replace	https://es.wiktionary.org/wiki/verdear : mostrar color verde tirar a verde	high
vetear	streak	keep	https://es.wiktionary.org/wiki/vetear : pintar o hacer vetas imitando madera marmol	high
vidriar	glaze	keep	https://es.wiktionary.org/wiki/vidriar : aplicar barniz para dar aspecto de vidrio	high
virilizar	virilize	keep	https://es.wiktionary.org/wiki/virilizar : from viril make or become virile	medium
xerografiar	photocopy	replace	https://es.wiktionary.org/wiki/xerografiar : hacer reproduccion fotografica empleando xerografia	high
