quebrantar	break	keep	https://es.wiktionary.org/wiki/quebrantar : primary sense romper una cosa con fuerza (break forcefully)	high
racanear	skimp	keep	https://dle.rae.es/racanear : obrar como un racano (tacano) be stingy/skimp	high
radiotelegrafiar	radiotelegraph	keep	everyday : radio + telegrafiar = send by radiotelegraph	high
ramonear	browse	keep	https://es.wiktionary.org/wiki/ramonear : animals eat leaves or branch tips (graze/browse)	high
rarificar	rarefy	keep	everyday : raro + -ificar = make less dense (rarefy)	high
rastrojar	clear stubble	keep	https://dle.rae.es/rastrojar : arrancar el rastrojo (remove stubble from field)	high
rebañar	scrape clean	keep	https://es.wiktionary.org/wiki/rebañar : gather/lick clean leftover food from a plate	high
rebordear	edge	keep	https://es.wiktionary.org/wiki/rebordear : re- + borde (edge) form an edge/flange	medium
recalar	make landfall	keep	https://es.wiktionary.org/wiki/recalar : nautical llegar el buque a la vista de un punto conocido	high
recalificar	requalify	keep	https://dle.rae.es/recalificar : sense 1 volver a calificar (requalify/reclassify); land-rezone is sense 2	medium
recamar	embroider	keep	https://es.wiktionary.org/wiki/recamar : bordar de realce (raised embroidery)	high
recatar	conceal	keep	https://es.wiktionary.org/wiki/recatar : impedir que algo se pueda ver (conceal/hide)	high
recauchutar	retread	keep	https://es.wiktionary.org/wiki/recauchutar : repair tires by adding a layer of rubber (retread)	high
recidivar	relapse	keep	https://es.wiktionary.org/wiki/recidivar : repetirse una enfermedad tras la convalecencia (relapse)	high
recochinear	gloat	keep	https://dle.rae.es/recochinearse : regodearse (gloat/revel); primary sense also burlarse (mock)	medium
recomer	fret	keep	https://es.wiktionary.org/wiki/recomer : persistent inner gnawing that consumes emotionally (fret)	high
