reconcomer	fret	keep	https://es.wiktionary.org/wiki/reconcomer:reconcomerse = be eaten up inwardly / fret	medium
recuadrar	frame	keep	https://es.wiktionary.org/wiki/recuadrar:cortar o dividir en cuadros = frame	high
redundar	result in	replace	https://es.wiktionary.org/wiki/redundar:resultar o venir a parar en beneficio o daño = result in	high
reenganchar	reenlist	replace	https://es.wiktionary.org/wiki/reenganchar:military re-engage/reenlist sense	high
reensayar	rehearse again	replace	https://es.wiktionary.org/wiki/reensayar:re- + ensayar = rehearse again	medium
reflorecer	bloom again	replace	https://es.wiktionary.org/wiki/reflorecer:volver a echar flores = bloom again	high
refocilar	delight	keep	https://es.wiktionary.org/wiki/refocilar:recrear alegrar = delight	high
regodear	delight	keep	https://www.wordreference.com/es/en/translation.asp?spen=regodearse:take delight in	high
rehumedecer	remoisten	keep	https://es.wiktionary.org/wiki/rehumedecer:poner bien húmedo = moisten again	high
rehundir	sink	keep	https://es.wiktionary.org/wiki/rehundir:re- + hundir = sink	medium
rejonear	spear bull	keep	https://es.wiktionary.org/wiki/rejonear:herir al toro con el rejón = spear bull	high
religar	rebind	keep	https://es.wiktionary.org/wiki/religar:volver a atar = bind again	high
remansar	pool	keep	https://www.wordreference.com/es/en/translation.asp?spen=remansarse:form a pool	high
remorder	gnaw at	replace	https://es.wiktionary.org/wiki/remorder:gnaw at conscience cause remorse	high
repatear	annoy	keep	https://es.wiktionary.org/wiki/repatear:coloquial = annoy displease	high
repeinar	recomb	keep	https://es.wiktionary.org/wiki/repeinar:re- + peinar = comb again	high
