manducar	eat	keep	everyday	high
mantear	toss	keep	https://es.wiktionary.org/wiki/mantear:lanzar a alguien por los aires con una manta	high
maridar	marry	keep	https://es.wiktionary.org/wiki/maridar:unirse dos personas en matrimonio (primary)	high
maternizar	humanize milk	keep	https://www.rae.es/diccionario-estudiante/maternizar:dotar a una leche de las propiedades de la materna	high
matrimoniar	marry	keep	https://es.wiktionary.org/wiki/matrimoniar:contraer matrimonio	medium
mechar	lard	keep	https://es.wiktionary.org/wiki/mechar:introducir mechas de tocino en la carne	high
mensualizar	pay monthly	replace	https://www.asale.org/damer/mensualizar:proceder al pago mensual de salarios	high
menudear	occur often	keep	https://dle.rae.es/menudear:suceder algo con frecuencia	high
mesar	tear hair	keep	https://es.wiktionary.org/wiki/mesar:arrancar los cabellos o barbas con las manos	high
metaforizar	metaphorize	keep	https://es.wiktionary.org/wiki/metaforizar:usar metaforas	medium
meteorizar	bloat	keep	https://www.rae.es/drae2001/meteorizar:causar meteorismo en el ganado (bloat)	medium
migar	crumble	keep	https://es.wiktionary.org/wiki/migar:desmenuzar el pan en migas	high
militar	serve in military	replace	https://www.wordreference.com/es/en/translation.asp?spen=militar:serve in a military force	high
ministrar	administer	keep	https://es.wiktionary.org/wiki/ministrar:suministrar administrar	high
mocar	blow nose	keep	https://es.wiktionary.org/wiki/mocar:limpiar los mocos (mocarse)	high
moldar	mold	keep	https://es.wiktionary.org/wiki/moldar:formar con molde	medium
