desempalmar	disconnect	keep	https://es.wiktionary.org/wiki/desempalmar:des-+empalmar reverses splice/join to disconnect	medium
desempapelar	strip wallpaper	replace	https://es.wiktionary.org/wiki/desempapelar:des-+empapelar = remove wallpaper	high
desempedrar	unpave	keep	https://es.wiktionary.org/wiki/desempedrar:arrancar las piedras de un empedrado	high
desempotrar	unembed	replace	https://es.wiktionary.org/wiki/desempotrar:extraer una cosa de donde ha quedado empotrada	high
desencajonar	unbox	keep	https://es.wiktionary.org/wiki/desencajonar:sacar lo del interior de un cajon	high
desencapotar	clear up	replace	https://es.wiktionary.org/wiki/desencapotar:el cielo despejarse aclararse (everyday weather sense)	medium
desencasquillar	unjam	keep	https://es.thefreedictionary.com/desencasquillar:clear a jammed cartridge in a firearm	high
desenclavar	dislodge	keep	https://es.wiktionary.org/wiki/desenclavar:sacar con violencia del sitio en que esta	high
desencorvar	straighten	keep	https://es.wiktionary.org/wiki/desencorvar:poner recto lo que estaba curvo	high
desenfadar	calm	keep	https://es.wiktionary.org/wiki/desenfadar:quitar el enfado	high
desenfurruñar	cheer up	keep	https://es.wiktionary.org/wiki/desenfurru%C3%B1ar:reverse of enfurruñarse to sulk	medium
desenladrillar	remove bricks	keep	https://es.wiktionary.org/wiki/desempedrar:des-+ladrillo = remove brick paving	medium
desentablillar	unsplint	keep	composition des-+entablillar (remove splint from bone); es.wiktionary 404	medium
desentoldar	remove awning	keep	https://es.wiktionary.org/wiki/desentoldar:des-+toldo = remove awning	medium
desertizar	desertify	keep	https://es.wiktionary.org/wiki/desertizar:turn land into desert	high
desfasar	put out of phase	replace	https://es.wiktionary.org/wiki/desfasar:hacer variar la fase de una senal respecto de otra	high
