aherrojar	shackle	keep	https://es.wiktionary.org/wiki/aherrojar : restrain with iron shackles/fetter	high
ahornar	bake	keep	everyday : a-+horno (oven) put in oven/bake	high
ahuevar	egg-shape	keep	everyday : a-+huevo (egg) make egg-shaped	medium
aindiar	go native	keep	https://es.wiktionary.org/wiki/aindiarse : adopt characteristics of American Indians	medium
alambicar	distill	keep	everyday : from alambique (still) distill	high
albardar	bard	keep	https://www.gastronomiaycia.com/albardar/ : culinary wrap/bard with fatback (also equestrian packsaddle)	medium
alcahuetear	pander	keep	everyday : from alcahuete (go-between) pander	high
alcantarillar	lay sewers	replace	everyday : from alcantarilla (sewer) install sewers; verb "sewer" unclear	medium
alcoholizar	alcoholize	keep	everyday : -izar denominal from alcohol	high
algodonar	pad	keep	everyday : from algodon (cotton) stuff/pad with cotton	high
alhajar	bejewel	keep	everyday : from alhaja (jewel) adorn with jewels	high
alicatar	tile	keep	everyday : cover with tiles (azulejos)	high
alicortar	clip wings	keep	everyday : ala (wing)+cortar (cut) clip the wings	high
allegar	gather	keep	everyday : collect/gather	high
almendrar	decorate with almonds	replace	https://es.wiktionary.org/wiki/almendrar : add almonds/mandorlas as decoration	medium
almohazar	curry	keep	https://es.wiktionary.org/wiki/almohazar : groom/curry a horse	high
