entoldar	cover with awning	replace	https://es.wiktionary.org/wiki/entoldar : cubrir con toldos = cover with awnings	high
entrelucir	glimmer	keep	https://es.wiktionary.org/wiki/entrelucir : entre- + lucir = shine through/faintly	medium
entubar	intubate	replace	https://es.wiktionary.org/wiki/entubar : en-+tubo, medical intubation / fit with tubes	high
erisipelar	cause erysipelas	replace	https://es.wiktionary.org/wiki/erisipelar : producir erisipela = produce erysipelas	high
escachifollar	smash	keep	https://www.rae.es/diccionario-estudiante/escachifollar : estropear = damage/ruin (coloq)	high
escaquear	dodge	keep	https://es.wiktionary.org/wiki/escaquear : escaquearse everyday = shirk/dodge	high
esclerosar	harden	keep	everyday (sclerosis = hardening of tissue)	high
esclerotizar	harden	keep	everyday (sclerotize/harden)	high
escorar	list	keep	everyday (nautical heel/list)	high
escotar	lower neckline	keep	everyday (escote = neckline)	high
escriturar	notarize	replace	https://es.wiktionary.org/wiki/escriturar : hacer constar con escritura publica = formalize by deed	high
españolear	flaunt Spanishness	keep	everyday (-ear denominal from espanol)	medium
espichar	die	keep	es.wiktionary.org/wiki/espichar : espicharla coloq = die (also deflate Ven.)	medium
espurrear	spray	keep	https://es.wiktionary.org/wiki/espurrear : rociar liquido expelido por la boca = spray from mouth	high
esquejar	take cuttings	keep	everyday (esqueje = cutting)	high
estabular	stable	keep	everyday (estabulo = stall; keep cattle stabled)	high
