conmensurar	commensurate	keep	https://es.wiktionary.org/wiki/conmensurar : medir con igualdad o debida proporcion (make commensurate)	medium
conminar	threaten	keep	everyday	high
connotar	connote	keep	everyday	high
consensuar	reach consensus	keep	morphology : con-+consenso reach agreement	high
consonantizar	consonantize	keep	morphology : consonante+izar turn into a consonant	high
contabilizar	account	keep	morphology : contable+izar record in accounts	high
contemporizar	temporize	keep	morphology : con+tiempo+izar play for time	high
contonear	sway	keep	morphology : contonearse sway the hips	high
contrahacer	counterfeit	keep	morphology : contra-+hacer imitate falsely	high
contrapear	cross-laminate	replace	https://dle.rae.es/contrapear : aplicar piezas de madera con las fibras cruzadas (=contrachapar)	high
contristar	sadden	keep	morphology : con-+triste make sad	high
conturbar	perturb	keep	morphology : con-+turbar trouble	high
copar	corner	keep	everyday : take or win all of something	high
copear	drink	keep	morphology : copa+ear have drinks	high
coscar	catch on	replace	https://es.thefreedictionary.com/coscarse : coscarse darse cuenta percatarse (colloquial)	medium
cristianar	baptize	keep	morphology : cristiano+ar christen	high
