optimar	optimize	keep	everyday	high
orear	air	keep	everyday	medium
orillar	skirt	keep	everyday	medium
orlar	border	keep	everyday	medium
otear	scan	keep	everyday	medium
ovalar	make oval	keep	everyday	high
ovar	lay eggs	keep	everyday	high
ovillar	wind up	keep	everyday	medium
parabolizar	speak in parables	replace	https://dicionario.priberam.org/parabolizar : expor por meio de parábolas (speak in parables)	medium
parcializar	bias	keep	https://es.wiktionary.org/wiki/parcializar : show bias or favoritism	high
pedorrear	fart	keep	https://es.wiktionary.org/wiki/pedorrear : expel intestinal gas	high
pegotear	scrounge	keep	https://es.wiktionary.org/wiki/pegotear : enter homes at mealtimes uninvited (sponge)	high
peligrar	be in danger	replace	https://dle.rae.es/peligrar : intr. estar en peligro (be in danger)	high
pendonear	gallivant	keep	https://es.wiktionary.org/wiki/pendonear : gad about (intransitive)	medium
peraltar	bank	keep	https://es.wiktionary.org/wiki/peraltar : give superelevation to a curve/road (bank)	high
pergeñar	contrive	keep	https://es.wiktionary.org/wiki/perge%C3%B1ar : arrange or carry out something with some skill	high
