acerar	steel	keep	everyday	medium
achabacanar	vulgarize	keep	https://es.wiktionary.org/wiki/achabacanar:hacer chabacano/vulgar	high
achantar	intimidate	keep	https://es.wiktionary.org/wiki/achantar:acoquinar/intimidate	medium
achaparrar	grow stunted	keep	https://es.wiktionary.org/wiki/achaparrar:become stunted/squat	medium
acharolar	varnish	keep	https://es.wiktionary.org/wiki/acharolar:barnizar con charol	high
achinar	slant	keep	https://es.wiktionary.org/wiki/achinar:give East Asian (slanted-eye) features	medium
achispar	make tipsy	replace	https://es.wiktionary.org/wiki/achispar:poner cerca al estado de ebriedad	high
achuchar	squeeze	keep	https://es.wiktionary.org/wiki/achuchar:apretar/estrujar	medium
acidular	acidulate	keep	https://es.wiktionary.org/wiki/acidular:make slightly acid	high
acodar	bend	keep	everyday	medium
acogotar	throttle	keep	https://es.wiktionary.org/wiki/acogotar:strangle (grab by nape)	medium
acompasar	pace	keep	https://es.wiktionary.org/wiki/acompasar:keep in time/rhythm	medium
acoquinar	intimidate	keep	https://es.wiktionary.org/wiki/acoquinar:intimidar acobardar	high
acorchar	go numb	replace	https://es.wiktionary.org/wiki/acorchar:lose sensation/go numb	high
acrisolar	refine	keep	https://es.wiktionary.org/wiki/acrisolar:depurar purificar en el crisol	high
acuartelar	quarter	keep	https://es.wiktionary.org/wiki/acuartelar:billet/quarter troops	medium
