taquigrafiar	write shorthand	keep	everyday: stenography sense	high
taracear	inlay	keep	everyday: marquetry inlay sense	medium
tarar	tare	keep	everyday: set tare weight sense	medium
tarifar	price	keep	everyday: set rates/tariff sense	medium
tarjetear	hand out cards	replace	https://es.wiktionary.org/wiki/tarjetear: distribuir o repartir tarjetas de promocion (Argentina)	medium
tartajear	stammer	keep	everyday: stammer/stutter sense	high
tatarear	hum	keep	https://www.rae.es/diccionario-estudiante/tatarear: tararear, hum a song	high
tecnificar	modernize	keep	everyday: mechanize/apply technology sense	medium
temblequear	shiver	keep	everyday: tremble/shiver sense	high
teologizar	theologize	keep	everyday: theologize sense	high
terraplenar	embank	keep	everyday: build up an embankment sense	high
tersar	smooth	keep	everyday: make smooth/taut sense	high
testar	make a will	replace	https://dle.rae.es/testar: hacer testamento (primary intransitive sense)	high
titularizar	tenure	keep	https://dle.rae.es/titularizar: dar a algo caracter de titular	medium
toldar	cover with awning	replace	https://dle.rae.es/toldar: cubrir con toldo	high
tonsurar	tonsure	keep	everyday: tonsure sense	high
