cuadricular	grid	keep	https://es.wiktionary.org/wiki/cuadricular : from cuadrícula = mark with grid	medium
cuartear	crack	keep	https://es.wiktionary.org/wiki/cuartear : split/agrietarse = crack	high
culturizar	educate	keep	https://es.wiktionary.org/wiki/culturizar : educar en valores de una cultura	high
cumplimentar	fill out	replace	https://es.wiktionary.org/wiki/cumplimentar : rellenar completar un formulario	medium
currar	work	keep	https://es.wiktionary.org/wiki/currar : coloquial trabajar = work	high
cursar	study	keep	https://es.wiktionary.org/wiki/cursar : seguir un curso o materia	high
damnificar	harm	keep	https://es.wiktionary.org/wiki/damnificar : causar ocasionar daño a alguien o algo	high
decorticar	husk	keep	https://es.wiktionary.org/wiki/decorticar : eliminar capas externas de granos semillas frutos	high
demacrar	waste away	keep	https://es.wiktionary.org/wiki/demacrar : hacer perder carnes producir flacura	high
demarrar	pull away	keep	https://es.wiktionary.org/wiki/demarrar : acelerar para dejar atrás al pelotón	high
depilar	remove hair	replace	https://es.wiktionary.org/wiki/depilar : quitar el vello o pelo	high
derechizar	make rightwing	keep	https://es.wiktionary.org/wiki/derechizar : convertir en adepto a la derecha	high
desabollar	undent	keep	https://dle.rae.es/desabollar : quitar las abolladuras de piezas de metal	high
desaclimatar	deacclimatize	keep	https://dle.rae.es/desaclimatar : destruir el hábito de la aclimatación	high
desacuartelar	withdraw	keep	https://dle.rae.es/desacuartelar : sacar las tropas de los cuarteles	high
desamortizar	disentail	keep	https://www.rae.es/diccionario-estudiante/desamortizar : privar de bienes de manos muertas y ponerlos en venta	high
