estatuir	decree	keep	https://es.wiktionary.org/wiki/estatuir : determinar/ordenar/reglamentar cómo debe ejecutarse algo	medium
estenografiar	take shorthand	replace	https://es.wiktionary.org/wiki/estenografiar : escribir con estenografía (taquigrafía)	high
estirajar	stretch	keep	https://es.wiktionary.org/wiki/estirajar : coloquial frecuentativo de estirar	medium
estocar	thrust	keep	https://www.rae.es/dhle/estocar : herir con la punta de espada o estoque	high
estomagar	annoy	keep	https://es.wiktionary.org/wiki/estomagar : fastidiar (segunda acepción everyday)	high
estoquear	thrust	keep	https://dle.rae.es/estoquear : herir o matar al toro con el estoque	high
estraperlear	black-market	keep	https://es.wiktionary.org/wiki/estraperlear : comerciar en estraperlo (mercado negro)	medium
estuchar	case	keep	https://es.wiktionary.org/wiki/estuchar : meter en estuche	medium
exclaustrar	secularize	keep	https://dle.rae.es/exclaustrar : hacer salir a un religioso del claustro	high
expedientar	investigate	keep	https://dle.rae.es/expedientar : someter a expediente para enjuiciar su actuación	high
explicotear	explain at length	keep	https://es.wiktionary.org/wiki/explicotear : coloquial frecuentativo de explicar	medium
expugnar	storm	keep	https://es.wiktionary.org/wiki/expugnar : tomar a fuerza de armas una plaza o fortaleza	high
extractar	abstract	keep	https://dle.rae.es/extractar : reducir a extracto resumir un escrito	high
extranjerizar	make foreign	replace	https://www.rae.es/diccionario-estudiante/extranjerizar : introducir costumbres o elementos extranjeros dar carácter extranjero	high
extremar	maximize	keep	https://dle.rae.es/extremar : llevar algo al extremo (extremar la vigilancia)	medium
faenar	fish	keep	https://es.wiktionary.org/wiki/faenar : realizar las labores de la pesca en el mar	high
