heñir	knead	keep	https://es.wiktionary.org/wiki/heñir : knead bread dough with fists	high
himplar	snarl	keep	https://es.wiktionary.org/wiki/himplar : roar/snarl of a wild cat or panther	high
hocicar	root	keep	https://es.wiktionary.org/wiki/hocicar : animals lift earth with the snout	high
hojaldrar	puff	keep	https://es.wiktionary.org/wiki/hojaldrar : shape dough into puff pastry	high
hondear	sound	keep	https://es.wiktionary.org/wiki/hondear : recognize the bottom with a sounding line	high
hostiar	wallop	keep	https://dle.rae.es/hostiar : hit or strike someone (vulgar, Spain)	high
hozar	root	keep	https://es.wiktionary.org/wiki/hozar : move earth with the snout (pigs)	high
humar	smoke	keep	https://dle.rae.es/humar : echar humo / emit smoke	high
huronear	pry	keep	https://dle.rae.es/huronear : colloquial pry into others' affairs	high
interviuvar	interview	keep	https://es.wiktionary.org/wiki/interviuvar : entrevistar / interview (archaic)	high
loquear	act crazy	keep	https://es.wiktionary.org/wiki/loquear : be crazy / act crazy	high
lucubrar	ponder	keep	https://es.wiktionary.org/wiki/lucubrar : elucubrar / work studiously and ponder	high
malcasar	mismarry	keep	https://dle.rae.es/malcasar : marry without conditions for a happy marriage	high
malmeter	incite	keep	https://dle.rae.es/malmeter : induce someone to do bad things	high
maltraer	mistreat	keep	https://es.wiktionary.org/wiki/maltraer : maltratar / mistreat	high
mancipar	enslave	keep	https://es.wiktionary.org/wiki/mancipar : subjugate / make a slave	high
