avezar	accustom	keep	https://es.wiktionary.org/wiki/avezar : variante de vezar = acostumbrar (accustom)	high
aviejar	age	keep	https://es.wiktionary.org/wiki/aviejar : hacer ver mas viejo (make older)	high
avispar	liven	keep	https://es.wiktionary.org/wiki/avispar : avivar/espabilar (liven rouse)	medium
azarar	fluster	keep	https://es.wiktionary.org/wiki/azarar : provocar desasosiego o inquietud repentina (fluster)	high
azufrar	sulfur	keep	https://es.wiktionary.org/wiki/azufrar : tratar con azufre (treat with sulfur)	high
babosear	slobber	keep	https://es.wiktionary.org/wiki/babosear : llenar de baba (drool slobber)	high
bailotear	dance	keep	https://es.wiktionary.org/wiki/bailotear : bailar mucho sin gracia ni formalidad (dance about)	high
bandear	cross	keep	https://es.wiktionary.org/wiki/bandear : atravesar un rio a la otra orilla (cross)	medium
banderillear	place banderillas	replace	https://es.wiktionary.org/wiki/banderillear : poner banderillas al toro (place banderillas)	high
baquetear	wear out	keep	https://es.wiktionary.org/wiki/baquetear : dar golpes / deteriorar por uso (wear out)	medium
barrar	smear with mud	replace	https://es.wiktionary.org/wiki/barrar : untar cubrir o manchar con barro (smear with mud)	medium
biografiar	write biography	replace	https://es.wiktionary.org/wiki/biografiar : elaborar la biografia de alguien (write biography)	high
bisar	encore	keep	https://es.wiktionary.org/wiki/bisar : repetir a peticion del publico un numero musical (encore)	high
bobear	fool around	keep	https://es.wiktionary.org/wiki/bobear : hacer o decir boberias (fool around)	medium
bracear	flail	keep	https://es.wiktionary.org/wiki/bracear : mover repetidamente los brazos (flail move arms)	medium
brear	thrash	keep	https://es.wiktionary.org/wiki/brear : maltratar atosigar (thrash mistreat)	high
