alocar	madden	keep	https://es.wiktionary.org/wiki/alocar:volver loco = drive mad	high
amanerar	make mannered	replace	https://es.wiktionary.org/wiki/amanerar:adopt an affected/mannered style (current is a noun)	high
amartelar	enamor	replace	https://es.wiktionary.org/wiki/amartelar:primary sense enamorar = make fall in love	high
amojamar	cure	keep	https://es.wiktionary.org/wiki/amojamarse:salar y ahumar carne para conservar = cure/dry	medium
amorriñar	mope	keep	https://es.wiktionary.org/wiki/amorrinar:morriña-derived feel melancholy	medium
anarquizar	spread anarchy	replace	https://es.wiktionary.org/wiki/anarquizar:llevar a la anarquía = lead into anarchy	high
anatomizar	dissect	replace	https://es.wiktionary.org/wiki/anatomizar:hacer la disección anatómica = dissect	high
animalizar	animalize	keep	https://es.wiktionary.org/wiki/animalizar:brutalize/treat as animal	medium
anisar	flavor with anise	keep	https://es.wiktionary.org/wiki/anisar:añadir anís = add anise flavor	high
apellidar	surname	keep	https://es.wiktionary.org/wiki/apellidar:llamar por su apellido = call by surname	high
apergaminar	become parchment-like	replace	https://es.wiktionary.org/wiki/apergaminarse:acartonarse = skin dries like parchment	high
aplatanar	make listless	replace	https://dle.rae.es/aplatanar:causar indolencia/inactividad = make indolent	high
apocopar	apocopate	keep	https://es.wiktionary.org/wiki/apocopar:suprimir sonidos finales = drop final sound	high
apostrofar	apostrophize	keep	https://es.wiktionary.org/wiki/apostrofar:dirigir apóstrofes = address rhetorically	medium
arbolar	hoist	keep	https://es.wiktionary.org/wiki/arbolar:levantar en mástil o asta = hoist	high
arracimar	cluster	keep	https://es.wiktionary.org/wiki/arracimar:disponer en forma de racimo = cluster	high
