comulgar	commune	keep	https://es.wiktionary.org/wiki/comulgar : give/receive holy communion	high
concelebrar	concelebrate	keep	everyday : liturgical cognate concelebrate Mass	high
conceptuar	conceptualize	keep	https://es.wiktionary.org/wiki/conceptuar : formar o producir un concepto	high
conchabar	scheme	keep	https://es.wiktionary.org/wiki/conchabar : conchabarse unirse/conspire (also hire)	medium
concitar	incite	keep	https://es.wiktionary.org/wiki/concitar : excitar inquietudes y sediciones	high
conculcar	violate	keep	https://es.wiktionary.org/wiki/conculcar : irrespetar una norma ley o derecho	high
concurrir	converge	keep	https://es.wiktionary.org/wiki/concurrir : coincidir/concur (also attend)	medium
condoler	sympathize	keep	https://es.wiktionary.org/wiki/condoler : condolerse compadecer commiserate	high
conexionar	connect	keep	https://es.wiktionary.org/wiki/conexionar : connect/become connected	high
confabular	conspire	keep	https://es.wiktionary.org/wiki/confabular : confabularse ponerse de acuerdo plan ilicito	high
conferenciar	confer	keep	everyday : hold conference/confer	high
confitar	candy	keep	https://es.wiktionary.org/wiki/confitar : recubrir un manjar con azucar	high
conflagrar	set ablaze	keep	https://es.wiktionary.org/wiki/conflagrar : generar combustion hacer arder algo	high
confraternizar	fraternize	keep	https://es.wiktionary.org/wiki/confraternizar : fraternize/associate in brotherhood	high
congraciar	ingratiate	keep	https://es.wiktionary.org/wiki/congraciar : congraciarse ganar el favor de alguien	high
conjuntar	combine	keep	https://es.wiktionary.org/wiki/conjuntar : unir un conjunto con armonia	high
