desflecar	fray	keep	https://es.wiktionary.org/wiki/desflecar:des-+fleco fringe = pull into frayed threads	medium
desfondar	break bottom	keep	https://es.wiktionary.org/wiki/desfondar:remove or break the bottom of a glass/box/ship	high
desforrar	remove lining	replace	https://es.thefreedictionary.com/desforrar:quitar el forro = remove the lining	high
desguarnecer	strip	keep	https://es.wiktionary.org/wiki/desguarnecer:remove ornaments reinforcements or defenses	high
desimantar	demagnetize	keep	everyday:des-+imantar magnetize = demagnetize	high
desinsectar	fumigate	keep	everyday:des-+insecto = rid of insects	high
deslavazar	wash out	keep	https://es.wiktionary.org/wiki/deslavazar:wash superficially strip color and vigor	high
deslomar	break back	keep	https://es.wiktionary.org/wiki/deslomar:des-+lomo = break the loins back	high
desmadejar	weaken	keep	https://es.wiktionary.org/wiki/desmadejar:colloquial weaken or debilitate the body	high
desmadrar	wean	keep	https://es.wiktionary.org/wiki/desmadrar:separate young from mother so they stop nursing	high
desmandar	get out of control	replace	https://es.wiktionary.org/wiki/desmandar:desmandarse = become unruly run wild	medium
desnortar	disorient	keep	https://es.wiktionary.org/wiki/desnortar:des-+norte = lose bearings	high
desojar	strain eyes	keep	https://es.wiktionary.org/wiki/desojar:desojarse = strain eyes looking hard	high
desorejar	cut ears	keep	https://es.thefreedictionary.com/desorejar:cut off the ears	high
despanzurrar	gut	keep	https://es.wiktionary.org/wiki/despanzurrar:romper la panza = rupture the belly	high
despechugar	bare chest	keep	https://es.wiktionary.org/wiki/despechugarse:bare uncover the chest	high
