tornasolar	iridesce	keep	https://es.wiktionary.org/wiki/tornasolar : hacer o causar tornasoles (make iridescent)	high
torrar	roast	keep	everyday : variant of tostar (roast/toast)	high
trajear	dress	keep	everyday : denominal from traje (suit) — dress/dress up	high
trapacear	cheat	keep	https://dle.rae.es/trapacear : usar de trapazas/engaños (cheat with tricks)	medium
trapichear	deal	keep	https://es.wiktionary.org/wiki/trapichear : modern everyday sense small-scale dealing/trafficking	medium
trashumar	migrate	keep	https://es.wiktionary.org/wiki/trashumar : move herds seasonally between pastures	high
trastabillar	stumble	keep	everyday : stumble/stagger/totter	high
tremolar	wave	keep	https://es.wiktionary.org/wiki/tremolar : levantar y agitar una bandera en el aire (wave a flag)	high
trepanar	trepan	keep	everyday : surgical bore through skull/bone (trepan)	high
triptongar	form triphthong	replace	everyday : denominal from triptongo — pronounce/form a triphthong	medium
trizar	shatter	keep	https://es.wiktionary.org/wiki/trizar : romper/estrellar (shatter into bits)	high
trompetear	trumpet	keep	everyday : denominal -ear from trompeta (sound/play trumpet)	high
troquelar	stamp	keep	https://es.wiktionary.org/wiki/troquelar : acuñar/estampar con troquel (stamp with die)	high
trovar	versify	keep	https://es.wiktionary.org/wiki/trovar : escribir poesia (write poetry/versify)	high
trufar	stuff	keep	https://es.wiktionary.org/wiki/trufar : embutir/farcir, denominal from trufa (stuff with truffles)	medium
tullir	cripple	keep	everyday : maim/cripple, deprive of limb use	high
