tornasolar	iridesce	keep	https://es.wiktionary.org/wiki/tornasolar:make iridescent	high
torrar	roast	keep	https://es.wiktionary.org/wiki/torrar:tostar toast or roast	high
trajear	dress	keep	https://es.wiktionary.org/wiki/trajear:dress someone in a suit	high
trapacear	cheat	keep	https://dle.rae.es/trapacear:deceive or defraud	medium
trapichear	deal	keep	https://dle.rae.es/trapichear:retail or trade in small quantities	high
trashumar	migrate	keep	https://es.wiktionary.org/wiki/trashumar:seasonal livestock migration	high
trastabillar	stumble	keep	https://es.wiktionary.org/wiki/trastabillar:dar traspies stumble	high
tremolar	wave	keep	https://es.wiktionary.org/wiki/tremolar:wave a flag in the air	high
trepanar	trepan	keep	https://es.wiktionary.org/wiki/trepanar:drill the skull	high
triptongar	form triphthong	replace	https://es.wiktionary.org/wiki/triptongar:form a triphthong	medium
trizar	shatter	keep	https://es.wiktionary.org/wiki/trizar:break into pieces	medium
trompetear	trumpet	keep	https://es.wiktionary.org/wiki/trompetear:play the trumpet	medium
troquelar	stamp	keep	https://es.wiktionary.org/wiki/troquelar:stamp with a die	high
trovar	versify	keep	https://es.wiktionary.org/wiki/trovar:write poetry	high
trufar	stuff with truffles	keep	https://es.wiktionary.org/wiki/trufar:stuff with truffles	medium
tullir	cripple	keep	https://es.wiktionary.org/wiki/tullir:cause loss of limb movement	high
