optimar	optimize	keep	everyday	medium
orear	air	keep	everyday	medium
orillar	skirt	keep	everyday	medium
orlar	border	keep	everyday	medium
otear	scan	keep	everyday	medium
ovalar	make oval	keep	everyday	high
ovar	lay eggs	keep	everyday	high
ovillar	wind up	keep	everyday	medium
parabolizar	speak in parables	replace	https://dle.rae.es/parabolizar : RAE "representar ejemplificar o simbolizar" (figurative, via parable)	medium
parcializar	bias	keep	https://es.wiktionary.org/wiki/parcializar : "aplicar una cosa mas a uno que a otro por parcialidad"	high
pedorrear	fart	keep	everyday	high
pegotear	scrounge	keep	https://es.wiktionary.org/wiki/pegotear : "presentarse en casas a horas de comer sin invitacion"	high
peligrar	be in danger	replace	https://es.wiktionary.org/wiki/peligrar : intransitive "ser o vivir con un peligro"	high
pendonear	gallivant	keep	https://es.wiktionary.org/wiki/pendonear : RAE intransitive "callejear" (roam idly)	medium
peraltar	bank	keep	https://es.wiktionary.org/wiki/peraltar : engineering "dar peralte" superelevate a curve/road	high
pergeñar	contrive	keep	https://es.wiktionary.org/wiki/pergeñar : "disponer o ejecutar algo; bosquejar planear"	high
