manducar	eat	keep	everyday	high
mantear	toss	keep	everyday: toss in a blanket	high
maridar	marry	keep	everyday: marry/pair	high
maternizar	humanize milk	keep	https://dle.rae.es/maternizar: dotar a una leche de las propiedades de la materna	medium
matrimoniar	marry	keep	everyday: contract marriage	high
mechar	lard	keep	everyday: insert lardons into meat	high
mensualizar	pay monthly	replace	https://es.thefreedictionary.com/mensualizar: proceder al pago mensual	high
menudear	occur often	keep	everyday: happen frequently	high
mesar	tear hair	keep	everyday: pull/tear hair or beard	high
metaforizar	metaphorize	keep	denominal from metafora: use as metaphor	high
meteorizar	bloat	keep	morphological from meteorismo: cause gas/bloating	high
migar	crumble	keep	everyday: crumble bread	high
militar	serve in military	replace	https://www.rae.es/diccionario-estudiante/militar: servir en la guerra, profesar la milicia	high
ministrar	administer	keep	everyday: administer/supply	high
mocar	blow nose	keep	everyday: wipe/blow the nose	high
moldar	mold	keep	everyday: shape in a mold	high
