desflecar	fray	keep	https://dle.rae.es/desflecar : sacar flecos destejiendo las orillas de una tela = fray	high
desfondar	break bottom	keep	https://es.wiktionary.org/wiki/desfondar : quitar o romper el fondo a un vaso o caja	high
desforrar	remove lining	replace	https://es.thefreedictionary.com/desforrar : quitar el forro a una cosa	high
desguarnecer	strip	keep	https://es.wiktionary.org/wiki/desguarnecer : quitar guarniciones o adornos	high
desimantar	demagnetize	keep	https://es.wiktionary.org/wiki/desimantar : reducir la fuerza magnetica de un iman	high
desinsectar	fumigate	keep	https://es.wiktionary.org/wiki/desinsectar : suprimir la presencia de ciertos insectos	high
deslavazar	wash out	keep	https://es.wiktionary.org/wiki/deslavazar : lavar algo de modo superficial	high
deslomar	break back	keep	https://es.wiktionary.org/wiki/deslomar : quebrantar o romper los lomos	high
desmadejar	weaken	keep	https://es.wiktionary.org/wiki/desmadejar : causar flojedad en el cuerpo debilitar	high
desmadrar	wean	keep	https://es.wiktionary.org/wiki/desmadrar : separar de la madre las crias del ganado	high
desmandar	get out of control	replace	https://dle.rae.es/desmandar : desmandarse descomedirse propasarse desordenarse	high
desnortar	disorient	keep	https://www.rae.es/diccionario-estudiante/desnortarse : desorientarse o perder el norte	high
desojar	strain eyes	keep	https://dle.rae.es/desojar : desojarse esforzar la vista mirando o buscando algo	high
desorejar	cut ears	keep	https://es.wiktionary.org/wiki/desorejar : des + oreja cortar las orejas	medium
despanzurrar	gut	keep	https://es.wiktionary.org/wiki/despanzurrar : romper la panza de una persona o animal	high
despechugar	bare chest	keep	https://es.wiktionary.org/wiki/despechugar : despechugarse mostrar el pecho descubierto	high
