chicolear	flirt	keep	https://es.wiktionary.org/wiki/chicolear : decir cumplidos/piropos = flirt	high
chinchorrear	gossip	keep	https://dle.rae.es/chinchorrear : intr. traer y llevar chismes = gossip	high
chirigotear	jest	keep	https://es.wiktionary.org/wiki/chirigotear : coloquial from chirigota (broma) = jest	medium
chistar	speak up	replace	https://es.wiktionary.org/wiki/chistar : hacer ademán de hablar gen. con negación (sin chistar) = speak up	high
choricear	pilfer	keep	https://es.wiktionary.org/wiki/choricear : variante de chorizar (robar) = pilfer	high
chotear	mock	keep	https://es.wiktionary.org/wiki/chotear : gastar bromas/burlarse = mock	high
chulear	swagger	keep	https://www.rae.es/diccionario-estudiante/chulear : jactarse o presumir = swagger	medium
churruscar	scorch	keep	https://es.wiktionary.org/wiki/churruscar : sobrepasar coccion al tostar/asar = scorch	high
cicatear	skimp	keep	https://dle.rae.es/cicatear : hacer cicaterías/escatimar = skimp	high
cimbrear	sway	keep	https://es.wiktionary.org/wiki/cimbrear : cimbrar/hacer que algo vibre = sway	high
cinematografiar	film	keep	https://dle.rae.es/cinematografiar : sinónimo de filmar = film	high
ciscar	soil	keep	https://es.wiktionary.org/wiki/ciscar : ensuciar una cosa = soil	high
cizañar	sow discord	keep	https://es.wiktionary.org/wiki/cizañar : causar disensión sembrando cizaña = sow discord	high
clarear	dawn	replace	https://es.wiktionary.org/wiki/clarear : empezar a amanecer = dawn (primary everyday vs secondary tr. brighten)	high
clavetear	stud	keep	https://es.wiktionary.org/wiki/clavetear : adornar con clavos = stud	high
clocar	cluck	keep	https://es.wiktionary.org/wiki/clocar : emitir la gallina su voz = cluck	high
