aherrojar	shackle	keep	https://es.wiktionary.org/wiki/aherrojar : aprisionar con prisiones de hierro	high
ahornar	bake	keep	https://es.wiktionary.org/wiki/ahornar : meter en el horno	high
ahuevar	egg-shape	keep	https://es.wiktionary.org/wiki/ahuevar : dar forma de huevo	high
aindiar	go native	keep	https://es.wiktionary.org/wiki/aindiar : tomar tradiciones y costumbres de los indios	medium
alambicar	distill	keep	https://es.wiktionary.org/wiki/alambicar : destilar separar en alambique	high
albardar	saddle	replace	https://es.wiktionary.org/wiki/albardar : poner la albarda a una caballeria (primary; bard is secondary culinary)	high
alcahuetear	pander	keep	https://es.wiktionary.org/wiki/alcahuetear : encubrir acciones deshonestas actuar de intermediario	medium
alcantarillar	sewer	keep	https://es.wiktionary.org/wiki/alcantarillar : poner alcantarillas	high
alcoholizar	alcoholize	keep	https://es.wiktionary.org/wiki/alcoholizar : anadir alcohol a una sustancia	high
algodonar	pad	keep	https://es.wiktionary.org/wiki/algodonar : rellenar con algodon	medium
alhajar	bejewel	keep	https://es.wiktionary.org/wiki/alhajar : exornar ornamentar algo con joyas	high
alicatar	tile	keep	https://es.wiktionary.org/wiki/alicatar : cubrir con azulejos una superficie	high
alicortar	clip wings	keep	https://es.wiktionary.org/wiki/alicortar : ala mas cortar cortar las alas	medium
allegar	gather	keep	https://es.wiktionary.org/wiki/allegar : recoger juntar (also acercar)	high
almendrar	shape like almonds	replace	https://es.wiktionary.org/wiki/almendrar : anadir almendras o mandorlas a modo de decoracion	medium
almohazar	curry	keep	https://es.wiktionary.org/wiki/almohazar : limpiar las caballerias con la almohaza	high
