alocar	madden	keep	morphology a-+loco+-ar = drive mad; everyday	high
amanerar	make mannered	replace	morphology a-+manera; reflexive = become affected/mannered; current is a noun	high
amartelar	enamor	replace	https://www.rae.es/drae2001/amartelar: enamorar (primary sense)	high
amojamar	dry out	replace	https://dle.rae.es/amojamar: ponerse enjuto y seco como la mojama	high
amorriñar	mope	keep	morphology from morriña (melancholy/homesickness); everyday	medium
anarquizar	spread anarchy	replace	morphology -izar denominal from anarquia; anarchize not standard English	high
anatomizar	dissect	replace	morphology anatomia+-izar; everyday equivalent of technical anatomize	medium
animalizar	animalize	keep	morphology -izar denominal from animal; no clean everyday equivalent	medium
anisar	flavor with anise	keep	morphology denominal from anis; everyday	high
apellidar	name	replace	morphology from apellido; = call by name; surname as verb is awkward	medium
apergaminar	wither	keep	https://dle.rae.es/apergaminarse: ponerse seco como pergamino; wither captures it	high
aplatanar	make listless	replace	https://dle.rae.es/aplatanamiento: entregarse a la indolencia; enervate too technical	high
apocopar	apocopate	keep	morphology linguistic term apocope+-ar; no everyday equivalent	high
apostrofar	apostrophize	keep	morphology rhetorical apostrophe+-ar; technical but standard	high
arbolar	hoist	keep	morphology from arbol/mast; raise a mast or flag; everyday	high
arracimar	cluster	keep	morphology from racimo (bunch); everyday	high
