cuadricular	grid	keep	everyday: cuadrícula grid + -ar	high
cuartear	crack	keep	everyday: split into quarters; crack of walls	high
culturizar	educate	keep	everyday: cultura + -izar make cultured	high
cumplimentar	complete	keep	https://es.wiktionary.org/wiki/cumplimentar: fill in/complete forms sense	high
currar	work	keep	everyday: Spanish slang for work	high
cursar	study	keep	everyday: take a course of study	high
damnificar	harm	keep	everyday: damn- + -ificar cause harm/damage	high
decorticar	husk	keep	https://es.wiktionary.org/wiki/decorticar: strip outer layer of grains/seeds	high
demacrar	waste away	keep	everyday: demacrarse become emaciated	high
demarrar	pull away	keep	https://es.wiktionary.org/wiki/demarrar: accelerate to break from pack (cycling)	high
depilar	remove hair	replace	https://es.wiktionary.org/wiki/depilar: to remove hair (everyday vs technical depilate)	high
derechizar	make rightwing	keep	everyday: derecha + -izar make right-wing	high
desabollar	undent	keep	everyday: des- + abollar (dent) remove dents	high
desaclimatar	deacclimatize	keep	everyday: des- + aclimatar reverse acclimatization	high
desacuartelar	withdraw	keep	everyday: des- + acuartelar withdraw troops from quarters	high
desamortizar	disentail	keep	https://en.wiktionary.org/wiki/desamortizar: disentail mortmain property	high
