despelotar	strip naked	keep	https://dle.rae.es/despelotarse : desnudarse (undress/strip naked)	high
despendolar	go wild	keep	https://www.rae.es/diccionario-estudiante/despendolarse : desmadrarse (behave wildly without restraint)	high
despistar	throw off the track	replace	https://es.wiktionary.org/wiki/despistar : hacer perder la pista (throw off the track)	high
desplanchar	wrinkle	keep	everyday : un-iron / wrinkle clothing	medium
despreocupar	stop worrying	replace	https://es.wiktionary.org/wiki/despreocupar : despreocuparse = dejar de preocuparse (stop worrying)	high
desriñonar	overwork	keep	https://es.wiktionary.org/wiki/desriñonar : causar fatiga extrema / dañar los riñones (overwork to exhaustion)	high
desubicar	disorient	replace	https://es.wiktionary.org/wiki/desubicar : poner fuera de lugar (put out of place/disorient)	high
desusar	disuse	keep	everyday : stop using / fall into disuse	medium
desvencijar	break apart	keep	everyday : loosen and break apart	medium
desvergonzar	be brazen	keep	everyday : behave shamelessly/brazenly	medium
desvitalizar	devitalize	keep	everyday : remove vitality	medium
embazar	bewilder	replace	https://es.wiktionary.org/wiki/embazar : dejar sin acción pasmar confundir (astound/confuse/bewilder)	medium
embotijar	store in jars	replace	https://dle.rae.es/embotijar : echar y guardar algo en botijos o botijas (store in earthenware jugs)	high
empavonar	blue steel	replace	https://dle.rae.es/pavonar : dar pavón al hierro o acero (blue/coat steel); empavonar variant of pavonar	medium
empitonar	gore	keep	https://es.wiktionary.org/wiki/empitonar : coger el toro con los pitones (gore with the horns)	high
emplastecer	plaster	keep	https://es.wiktionary.org/wiki/emplastecer : eliminar irregularidades de una superficie para pintarla (plaster/smooth surface)	high
