cuadricular	mark into squares	keep	https://es.wiktionary.org/wiki/cuadricular : transitive verb from cuadrícula (grid); mark into squares	medium
cuartear	crack	keep	https://es.wiktionary.org/wiki/cuartear : cuartearse means to crack/split (walls skin)	medium
culturizar	educate culturally	keep	https://es.wiktionary.org/wiki/culturizar : inculcate/educate in a culture's values	high
cumplimentar	fill out	replace	https://es.wiktionary.org/wiki/cumplimentar : rellenar completar un formulario (fill out a form)	high
currar	work	keep	https://es.wiktionary.org/wiki/currar : coloquial trabajar (work)	high
cursar	take a course	replace	https://es.wiktionary.org/wiki/cursar : seguir un curso o materia (attend/take a course)	high
damnificar	harm	keep	https://es.wiktionary.org/wiki/damnificar : causar daño a alguien o algo (harm/damage)	high
decorticar	husk	keep	https://es.wiktionary.org/wiki/decorticar : remove outer layers of grains seeds nuts (husk/shell)	medium
demacrar	waste away	keep	https://es.wiktionary.org/wiki/demacrar : demacrarse become emaciated (waste away)	high
demarrar	pull away	keep	https://es.wiktionary.org/wiki/demarrar : cycling accelerate to break from the peloton (pull away)	high
depilar	remove hair	replace	https://en.wiktionary.org/wiki/depilar : remove hair from the body; depilate	high
derechizar	make rightwing	keep	https://es.wiktionary.org/wiki/derechizar : convertir a alguien adepto a ideologias de derecha	high
desabollar	undent	keep	https://es.wiktionary.org/wiki/desabollar : des- + abollar (to dent); remove dents	medium
desaclimatar	deacclimatize	keep	https://es.wiktionary.org/wiki/desaclimatar : des- + aclimatar; pronominal lose acclimatization	medium
desacuartelar	withdraw	keep	https://es.wiktionary.org/wiki/desacuartelar : des- + cuartel (barracks); withdraw troops from barracks	medium
desamortizar	disentail	keep	https://es.wiktionary.org/wiki/desamortizar : reverse amortizacion; free property from mortmain (disentail)	high
