monoptongar	monophthongize	keep	everyday: linguistics term from monoptongo	medium
monumentalizar	monumentalize	keep	everyday: transparent denominal	medium
morigerar	temper	keep	https://es.wiktionary.org/wiki/morigerar: moderar contener la intensidad de un sentimiento	high
mosconear	pester	keep	https://dle.rae.es/mosconear: importunar con impertinencia y pesadez	high
motear	speckle	keep	https://es.wiktionary.org/wiki/motear: salpicar de motas	medium
motejar	nickname	keep	https://es.wiktionary.org/wiki/motejar: llamar a alguien con apodo o mote	medium
murar	wall	keep	everyday: cercar con muro	medium
mustiar	wither	keep	https://es.wiktionary.org/wiki/mustiar: ajar quitar frescura a flores y plantas	high
negrear	turn black	keep	everyday: ponerse negro	medium
neurotizar	neuroticize	keep	https://es.wiktionary.org/wiki/neurotizar: volver neurotico a alguien	high
niñear	act childish	keep	https://dle.rae.es/ni%C3%B1ear: hacer niñerias portarse como un niño	high
nuclearizar	nuclearize	keep	everyday: transparent technical denominal	medium
obcecar	blind	keep	https://es.wiktionary.org/wiki/obcecar: volver incapaz de pensar racionalmente cegar	high
obstar	hinder	keep	https://es.wiktionary.org/wiki/obstar: poner dificultades o impedimentos	high
ociar	idle	keep	https://www.rae.es/drae2001/ociar: dejar el trabajo darse al ocio	high
opositar	sit competitive exam	replace	https://dle.rae.es/opositar: hacer oposiciones a un cargo o empleo	high
