cuadricular	grid	keep	grid	3	https://es.wiktionary.org/wiki/cuadricular : mark with/into grid squares	high
cuartear	crack	keep	crack	3	https://es.wiktionary.org/wiki/cuartear : agrietarse = crack/split	high
culturizar	educate	keep	educate	3	https://es.wiktionary.org/wiki/culturizar : educar en valores de una cultura	high
cumplimentar	complete	replace	fill out	2	https://es.wiktionary.org/wiki/cumplimentar : rellenar completar un formulario	high	rae+wikt say fill out a form; morph kept complete
currar	work	keep	work	3	https://es.wiktionary.org/wiki/currar : coloquial trabajar = work	high
cursar	study	keep	study	2	https://es.wiktionary.org/wiki/cursar : seguir un curso o materia	high	wikt phrased as take a course; same sense
damnificar	harm	keep	harm	3	https://es.wiktionary.org/wiki/damnificar : causar daño a alguien o algo	high
decorticar	husk	keep	husk	3	https://es.wiktionary.org/wiki/decorticar : eliminar capas externas de granos semillas	high	uncertain verb grounded by 3/3 + URL
demacrar	waste away	keep	waste away	3	https://es.wiktionary.org/wiki/demacrar : demacrarse become emaciated	high
demarrar	pull away	keep	pull away	3	https://es.wiktionary.org/wiki/demarrar : cycling accelerate to break from peloton	high
depilar	depilate	replace	remove hair	3	https://es.wiktionary.org/wiki/depilar : quitar el vello o pelo	high	all 3 prefer everyday remove hair over depilate
derechizar	make rightwing	keep	make rightwing	3	https://es.wiktionary.org/wiki/derechizar : convertir en adepto a la derecha	high
desabollar	undent	keep	undent	3	https://dle.rae.es/desabollar : quitar las abolladuras de piezas de metal	high
desaclimatar	deacclimatize	keep	deacclimatize	3	https://dle.rae.es/desaclimatar : destruir el hábito de la aclimatación	high
desacuartelar	withdraw	keep	withdraw	3	https://dle.rae.es/desacuartelar : sacar las tropas de los cuarteles	high	withdraw troops from barracks
desamortizar	disentail	keep	disentail	3	https://www.rae.es/diccionario-estudiante/desamortizar : privar de bienes de manos muertas y ponerlos en venta	high
