desflecar	fray	keep	fray	3	https://dle.rae.es/desflecar : sacar flecos destejiendo las orillas de una tela = fray	high
desfondar	break bottom	keep	break bottom	3	https://es.wiktionary.org/wiki/desfondar : quitar o romper el fondo a un vaso o caja	high	wikt phrased it "knock the bottom out" = same sense
desforrar	unwrap	replace	remove lining	3	https://es.thefreedictionary.com/desforrar : quitar el forro a una cosa	high	all 3 agree current "unwrap" wrong
desguarnecer	strip	keep	strip	3	https://es.wiktionary.org/wiki/desguarnecer : quitar guarniciones o adornos	high
desimantar	demagnetize	keep	demagnetize	3	https://es.wiktionary.org/wiki/desimantar : reducir la fuerza magnetica de un iman	high
desinsectar	fumigate	keep	fumigate	3	https://es.wiktionary.org/wiki/desinsectar : suprimir la presencia de ciertos insectos	high
deslavazar	wash out	keep	wash out	3	https://es.wiktionary.org/wiki/deslavazar : lavar algo de modo superficial	high
deslomar	break back	keep	break back	3	https://es.wiktionary.org/wiki/deslomar : quebrantar o romper los lomos	high
desmadejar	weaken	keep	weaken	3	https://es.wiktionary.org/wiki/desmadejar : causar flojedad en el cuerpo debilitar	high
desmadrar	wean	keep	wean	3	https://es.wiktionary.org/wiki/desmadrar : separar de la madre las crias del ganado	high
desmandar	disobey	replace	get out of control	3	https://dle.rae.es/desmandar : desmandarse descomedirse propasarse desordenarse	high	all 3 agree
desnortar	disorient	keep	disorient	3	https://www.rae.es/diccionario-estudiante/desnortarse : desorientarse o perder el norte	high
desojar	strain eyes	keep	strain eyes	3	https://dle.rae.es/desojar : desojarse esforzar la vista mirando o buscando algo	high
desorejar	cut ears	keep	cut ears	3	https://es.wiktionary.org/wiki/desorejar : des + oreja cortar las orejas	high
despanzurrar	gut	keep	gut	3	https://es.wiktionary.org/wiki/despanzurrar : romper la panza de una persona o animal	high
despechugar	bare chest	keep	bare chest	3	https://es.wiktionary.org/wiki/despechugar : despechugarse mostrar el pecho descubierto	high
