cascabelear	jingle	keep	jingle	3	https://es.wiktionary.org/wiki/cascabelear : denominal of cascabel (bell), literal jingle	high
catalanizar	catalanize	keep	catalanize	3	https://es.wiktionary.org/wiki/catalanizar : confer Catalan attributes / make Catalan	high
censar	census	keep	census	3	https://es.wiktionary.org/wiki/censar : registrar algo en un censo / take a census	high	take census synonymous with census
centuplicar	multiply	replace	multiply hundredfold	3	https://es.wiktionary.org/wiki/centuplicar : multiplicar por 100 / cien veces mayor	high	bare multiply too generic
chalar	madden	keep	madden	3	https://es.wiktionary.org/wiki/chalar : hacer perder el juicio / drive crazy	high
chamullar	mumble	flag	deceptive persuasive talk	2	candidates jabber (rae) vs mumble (wikt) vs sweet-talk (morph); no clean majority sense	low	rare regional verb, deceptive-talk sense competes with mumble
chancear	joke	keep	joke	3	https://es.wiktionary.org/wiki/chancear : usar de chanzas / bromear	high
chancletear	shuffle	keep	shuffle	3	https://es.wiktionary.org/wiki/chancletear : walk dragging chancletas / shuffle in slippers	high
chapucear	botch	keep	botch	3	https://es.wiktionary.org/wiki/chapucear : do shoddy careless work / bungle	high
chapurrear	speak badly	keep	speak badly	3	https://es.wiktionary.org/wiki/chapurrear : hablar mal un idioma / speak a language poorly	high
chapuzar	dunk	keep	dunk	3	https://es.wiktionary.org/wiki/chapuzar : arrojar de cabeza en el agua / plunge in water	high
chaquetear	turncoat	replace	switch sides	2	https://es.wiktionary.org/wiki/chaquetear : cambiar de bando / turn coat (from chaqueta)	high	current turncoat is a noun; verbal sense is switch sides
charlatanear	prattle	keep	prattle	3	https://es.wiktionary.org/wiki/charlatanear : hablar de asuntos superfluos vanos e insustanciales	high
charlotear	chatter	keep	chatter	3	https://es.wiktionary.org/wiki/charlotear : conversar sin sustancia / idle chat	high
charolar	varnish	keep	varnish	3	https://es.wiktionary.org/wiki/charolar : barnizar con charol / apply glossy finish	high
chascar	crack	keep	crack	3	https://es.wiktionary.org/wiki/chascar : producir sonido crujiente abrupto / crack snap	high
