avezar	accustom	keep	accustom	3	everyday (3/3): a-+vezo "get used to/accustom"	high
aviejar	age	keep	age	3	everyday (3/3): a-+viejo+ar "make old/age"	high
avispar	liven	keep	liven	3	everyday (3/3): avivar/espabilar liven rouse	high	current liven vs rouse both fine
azarar	fluster	keep	fluster	3	everyday (3/3): provocar desasosiego o inquietud repentina	high
azufrar	sulfur	keep	sulfur	3	https://es.wiktionary.org/wiki/azufrar : tratar con azufre treat with sulfur	high
babosear	slobber	keep	slobber	3	everyday (3/3): llenar de baba drool slobber	high
bailotear	dance	keep	dance	3	everyday (3/3): bailar mucho sin gracia dance about	high	current dance vs dance about both fine
bandear	cross	keep	cross	3	https://es.wiktionary.org/wiki/bandear : cruzar un rio a la otra orilla cross	high
banderillear	stab	replace	place banderillas	3	https://dle.rae.es/banderillear : poner banderillas al toro place banderillas	high	bullfighting term
baquetear	wear out	keep	wear out	3	https://es.wiktionary.org/wiki/baquetear : danar un objeto por usarlo reiteradamente wear out	high	current wear out vs harass; wear out is majority
barrar	bar	replace	smear with mud	3	https://es.wiktionary.org/wiki/barrar : untar cubrir o manchar con barro from barro mud not barra bar	high	current bar was wrong root
biografiar	biograph	replace	write biography	3	https://es.wiktionary.org/wiki/biografiar : elaborar la biografia de alguien write biography	high
bisar	encore	keep	encore	3	https://es.wiktionary.org/wiki/bisar : repetir a peticion del publico encore	high
bobear	fool around	keep	fool around	3	everyday (3/3): hacer o decir boberias act foolishly	high
bracear	flail	keep	flail	3	everyday (3/3): mover repetidamente los brazos move arms flail	high
brear	thrash	keep	thrash	3	https://es.wiktionary.org/wiki/brear : maltratar atosigar thrash mistreat	high
