bribonear	cheat	replace	act roguishly	2	https://dle.rae.es/bribonear : hacer vida de bribon / hacer bribonadas (act roguishly)	medium	rae+morph agree roguish behavior; wikt said cheat
brujulear	scheme	keep	scheme	3	https://es.wiktionary.org/wiki/brujulear : averiguar por indicios / hacer diligencias (scheme maneuver)	high
buzonear	leaflet	keep	leaflet	3	https://www.rae.es/diccionario-estudiante/buzonear : repartir publicidad por los buzones (deliver leaflets)	high
cablegrafiar	cable	keep	cable	3	https://es.wiktionary.org/wiki/cablegrafiar : enviar mensajes por cable telegrafico (cable)	high
cabrillear	shimmer	keep	shimmer	3	https://es.wiktionary.org/wiki/cabrillear : el mar forma pequeñas olas (ripple shimmer)	high
calcografiar	engrave	keep	engrave	3	https://es.wiktionary.org/wiki/calcografiar : grabar en metal una imagen (engrave)	high
caligrafiar	calligraph	replace	do calligraphy	3	https://es.wiktionary.org/wiki/caligrafiar : escribir a mano con trazos artisticos (do calligraphy)	high	calligraph not English; all three replace
campar	camp	keep	camp	3	https://es.wiktionary.org/wiki/campar : instalarse para pernoctar (camp)	high
campear	graze	keep	graze	3	https://es.wiktionary.org/wiki/campear : salir un animal a pacer (graze)	high
cañonear	shell	keep	shell	3	https://es.wiktionary.org/wiki/cañonear : atacar con muchos cañonazos (shell bombard)	high
capotar	overturn	keep	overturn	3	https://dle.rae.es/capotar : volcar un vehiculo quedando invertido (overturn)	high
capotear	dodge	keep	dodge	3	https://es.wiktionary.org/wiki/capotear : evadir mañosamente dificultades (dodge evade)	high
caracolear	caper	keep	caper	3	https://es.wiktionary.org/wiki/caracolear : caballo que da giros y movimientos circulares (prance caper)	high
carburar	carburet	keep	carburet	3	https://es.wiktionary.org/wiki/carburar : mezclar los gases carburantes con el aire (carburet)	high
carear	confront	keep	confront	3	https://es.wiktionary.org/wiki/carear : poner personas cara a cara para apurar la verdad (confront)	high
cartear	correspond	keep	correspond	3	https://es.wiktionary.org/wiki/cartear : corresponder por cartas (correspond by letters)	high
