estatuir	decree	keep	decree	3	https://es.wiktionary.org/wiki/estatuir : determinar/ordenar cómo debe ejecutarse algo (decree/establish synonymous)	high	establish and decree are the same sense
estenografiar	stenograph	replace	take shorthand	3	https://es.wiktionary.org/wiki/estenografiar : escribir por medio de la estenografía (taquigrafiar)	high	3/3 replace to take shorthand
estirajar	stretch	keep	stretch	3	https://dle.rae.es/estirajar : estirar deformando algo	high
estocar	thrust	keep	thrust	3	https://www.rae.es/dhle/estocar : herir con la punta de espada o estoque	high
estomagar	annoy	keep	annoy	3	https://es.wiktionary.org/wiki/estomagar : fastidiar	high
estoquear	thrust	keep	thrust	3	https://dle.rae.es/estoquear : herir o matar al toro con el estoque	high
estraperlear	black-market	keep	black-market	3	https://es.wiktionary.org/wiki/estraperlear : comerciar en estraperlo (mercado negro)	high
estuchar	case	keep	case	3	https://dle.rae.es/estuchar : meter en estuche	high
exclaustrar	secularize	keep	secularize	3	https://dle.rae.es/exclaustrar : hacer salir a un religioso del claustro	high
expedientar	investigate	keep	investigate	3	https://dle.rae.es/expedientar : someter a expediente para enjuiciar su actuación	high
explicotear	explain at length	keep	explain at length	3	https://es.wiktionary.org/wiki/explicotear : coloquial frecuentativo de explicar	high
expugnar	storm	keep	storm	3	https://es.wiktionary.org/wiki/expugnar : tomar a fuerza de armas una plaza o fortaleza	high
extractar	abstract	keep	abstract	3	https://dle.rae.es/extractar : reducir a extracto resumir un escrito (abstract/summarize synonymous)	high	abstract and summarize are the same sense
extranjerizar	foreignize	keep	foreignize	3	https://dle.rae.es/extranjerizar : introducir costumbres o elementos extranjeros dar carácter extranjero	high	make foreign synonymous with foreignize; rare verb has RAE URL
extremar	maximize	keep	maximize	3	https://www.wordreference.com/es/en/translation.asp?spen=extremar : take to the extreme / maximize	high
faenar	fish	keep	fish	3	https://es.wiktionary.org/wiki/faenar : realizar las labores de la pesca en el mar	high
