circunvalar	0
ciscar	0
citar	0
civilizar	0
cizañar	0
clamar	0
clamorear	0
clarear	0
clarificar	0
clasificar	0
claudicar	0
clausurar	0
clavar	0
clavetear	0
climatizar	0
clocar	0
cloquear	0
clorar	0
cloroformizar	0
coadyuvar	0
coagular	0
coaligar	1
coartar	0
cobijar	0
cobrar	0
cocear	0
codear	0
codiciar	0
codificar	0
codirigir	0
coercer	0
coexistir	0
cohabitar	0
coheredar	0
cohesionar	0
cohibir	0
cojear	0
colaborar	0
colacionar	0
colapsar	0
colar	0
colear	0
coleccionar	0
colectar	0
colectivizar	0
colegiar	1
colindar	0
colocar	0
colonizar	0
colorear	0
columbrar	0
columpiar	0
comadrear	0
comandar	0
combar	0
combatir	0
combinar	0
comedir	1
comentar	0
comenzar	0
comercializar	0
comisionar	0
compadecer	0
compaginar	0
comparar	0
comparecer	0
compartimentar	0
compatibilizar	0
compeler	0
compendiar	0
compenetrar	1
compensar	0
competer	0
competir	0
compilar	0
complacer	0
complementar	0
completar	0
complicar	0
comportar	0
comprimir	0
comprobar	0
comprometer	0
compulsar	0
computadorizar	0
computar	0
computarizar	0
comulgar	0
comunicar	0
concatenar	0
concebir	0
conceder	0
concelebrar	0
concentrar	0
conceptualizar	0
conceptuar	0
concernir	0
concertar	0
conchabar	0
concienciar	0
conciliar	0
concitar	0
concordar	0
concretar	0
concretizar	0
conculcar	0
concurrir	0
concursar	0
condecorar	0
condenar	0
condensar	0
condescender	0
condicionar	0
condimentar	0
condoler	1
condonar	0
conectar	0
conexionar	0
confabular	0
confeccionar	0
confederar	0
conferenciar	0
conferir	0
confesar	0
confiar	0
configurar	0
confinar	0
confirmar	0
confiscar	0
confitar	0
conflagrar	0
confluir	0
conformar	0
confortar	0
confraternizar	0
confrontar	0
confundir	0
congelar	0
congeniar	0
congestionar	0
conglomerar	0
congraciar	0
congratular	0
congregar	0
conjeturar	0
conjugar	0
conjuntar	0
conjurar	0
conllevar	0
conmemorar	0
conmensurar	0
conminar	0
conmocionar	0
conmover	0
conmutar	0
connotar	0
conquistar	0
consagrar	0
conseguir	0
consensuar	0
consentir	0
conservar	0
considerar	0
consignar	0
consolar	0
consolidar	0
consonantizar	0
conspirar	0
constar	0
constatar	0
consternar	0
constipar	0
constituir	0
constreñir	0
consultar	0
consumar	0
consumir	0
contabilizar	0
contactar	0
contagiar	0
contaminar	0
contar	0
contemplar	0
contemporizar	0
contender	0
contener	0
contentar	0
contextualizar	0
continuar	0
contonear	1
contornear	0
contorsionar	1
contraatacar	0
contradecir	0
contraer	0
contrahacer	0
contraindicar	0
contrapear	0
contrapesar	0
contraponer	0
contrariar	0
contrarrestar	0
contrastar	0
contratar	0
contravenir	0
contribuir	0
contristar	0
controlar	0
conturbar	0
contusionar	0
convalecer	0
convalidar	0
convencer	0
converger	0
conversar	0
convertir	0
convidar	0
convivir	0
convocar	0
convulsionar	0
cooperar	0
coordinar	0
copar	0
copear	0
copiar	0
copular	0
coquetear	0
corear	0
coreografiar	0
cornear	0
coronar	0
corregir	0
corresponder	0
corretear	0
corroborar	0
corroer	0
corromper	0
cortejar	0
coscar	1
cosechar	0
cosquillear	0
costar	0
costear	0
cotejar	0
cotizar	0
cotorrear	0
crear	0
creer	0
crepitar	0
criar	0
cribar	0
crispar	0
cristalizar	0
cristianar	0
cristianizar	0
criticar	0
croar	0
cromar	0
cronometrar	0
crucificar	0
crujir	0
cruzar	0
cuadrar	0
cuadricular	0
cuadruplicar	0
cuajar	0
cualificar	0
cuantificar	0
cuartear	0
cuchichear	0
cuestionar	0
cuidar	0
culminar	0
culpabilizar	0
culpar	0
cultivar	0
culturizar	0
cumplimentar	0
cundir	0
curar	0
curiosear	0
currar	0
cursar	0
curtir	0
curvar	0
custodiar	0
damnificar	0
danzar	0
dañar	0
deambular	0
debatir	0
debilitar	0
debutar	0
decaer	0
decantar	0
decapitar	0
decepcionar	0
declamar	0
declinar	0
decodificar	0
