quebrantar	0
quebrar	0
quemar	0
querellar	1
quintuplicar	0
quitar	0
rabiar	0
racanear	0
racionalizar	0
racionar	0
radiar	0
radicalizar	0
radicar	0
radiodifundir	0
radiografiar	0
radiotelegrafiar	0
rajar	0
ralentizar	0
rallar	0
ramificar	0
ramonear	0
rapar	0
raptar	0
rarificar	0
rascar	0
rasgar	0
rasguear	0
raspar	0
rastrear	0
rastrillar	0
rastrojar	0
rasurar	0
ratificar	0
rayar	0
razonar	0
reabrir	0
reabsorber	0
reaccionar	0
reactivar	0
readaptar	0
readmitir	0
reafirmar	0
reagrupar	0
reajustar	0
realizar	0
realojar	0
realquilar	0
realzar	0
reanimar	0
reanudar	0
reaparecer	0
rearmar	0
reasegurar	0
reavivar	0
rebajar	0
rebanar	0
rebañar	0
rebasar	0
rebatir	0
rebelar	1
reblandecer	0
rebobinar	0
rebordear	0
rebosar	0
rebotar	0
rebozar	0
rebrotar	0
rebuscar	0
rebuznar	0
recabar	0
recaer	0
recalar	0
recalcar	0
recalentar	0
recalificar	0
recamar	0
recambiar	0
recapacitar	0
recapitular	0
recargar	0
recatar	0
recauchutar	0
recaudar	0
recelar	0
recetar	0
rechazar	0
rechinar	0
rechistar	0
reciclar	0
recidivar	0
recitar	0
reclamar	0
reclinar	0
recluir	0
reclutar	0
recobrar	0
recocer	0
recochinear	1
recolectar	0
recomendar	0
recomenzar	0
recomer	1
recompensar	0
recomponer	0
reconcentrar	0
reconciliar	0
reconcomer	1
reconfirmar	0
reconfortar	0
reconquistar	0
reconsiderar	0
reconstituir	0
reconstruir	0
recontar	0
reconvenir	0
reconvertir	0
recopilar	0
recorrer	0
recortar	0
recoser	0
recostar	0
recrear	0
recriminar	0
recrudecer	0
rectificar	0
recuadrar	0
recubrir	0
recular	0
recuperar	0
recurrir	0
recusar	0
redactar	0
redefinir	0
redimir	0
redistribuir	0
redoblar	0
redondear	0
reducir	0
redundar	0
reduplicar	0
reedificar	0
reeditar	0
reeducar	0
reelaborar	0
reeligir	0
reembarcar	0
reembolsar	0
reemplazar	0
reencarnar	0
reencontrar	0
reencuadernar	0
reenganchar	0
reensayar	0
reenviar	0
reescribir	0
reestrenar	0
reestructurar	0
reexaminar	0
reexpedir	0
reexportar	0
referir	0
refinar	0
reflejar	0
reflexionar	0
reflorecer	0
reflotar	0
refluir	0
refocilar	0
reforestar	0
reformar	0
reforzar	0
refractar	0
refregar	0
refreír	0
refrenar	0
refrendar	0
refrescar	0
refrigerar	0
refugiar	0
refulgir	0
refundir	0
refunfuñar	0
refutar	0
regalar	0
regañar	0
regar	0
regatear	0
regenerar	0
regentar	0
regionalizar	0
regir	0
registrar	0
reglamentar	0
reglar	0
regocijar	0
regodear	1
regular	0
regularizar	0
regurgitar	0
rehabilitar	0
rehogar	0
rehuir	0
rehumedecer	0
rehundir	0
reimplantar	0
reimportar	0
reimprimir	0
reinar	0
reincidir	0
reincorporar	0
reingresar	0
reiniciar	0
reinscribir	0
reinsertar	0
reinstalar	0
reintegrar	0
reinvertir	0
reiterar	0
reivindicar	0
rejonear	0
rejuvenecer	0
relacionar	0
relajar	0
relamer	0
relanzar	0
relatar	0
relativizar	0
releer	0
relegar	0
relevar	0
religar	0
relinchar	0
rellenar	0
relucir	0
relumbrar	0
remachar	0
remangar	0
remansar	1
remar	0
remarcar	0
remasterizar	0
rematar	0
rembolsar	0
remedar	0
remediar	0
rememorar	0
remendar	0
remeter	0
remitir	0
remodelar	0
remojar	0
remolcar	0
remolonear	0
remontar	0
remorder	0
remover	0
remozar	0
remplazar	0
remunerar	0
renacer	0
rendir	0
renegar	0
renegociar	0
renombrar	0
renovar	0
renquear	0
rentabilizar	0
renunciar	0
reñir	0
reordenar	0
reorganizar	0
reparar	0
repartir	0
repasar	0
repatear	0
repatriar	0
repeinar	0
repeler	0
repensar	0
repercutir	0
repescar	0
repetir	0
repicar	0
repintar	0
repiquetear	0
replantar	0
replantear	0
replegar	0
replicar	0
repoblar	0
reportar	0
reposar	0
repostar	0
representar	0
reprimir	0
reprobar	0
reprocesar	0
reprochar	0
reptar	0
repudiar	0
