desfalcar	0
desfallecer	0
desfasar	0
desfavorecer	0
desfigurar	0
desfilar	0
desflecar	0
desflorar	0
desfogar	0
desfondar	0
desforrar	0
desgajar	0
desgañitar	1
desgarrar	0
desgasificar	0
desgastar	0
desglosar	0
desgraciar	0
desgranar	0
desgravar	0
desguarnecer	0
desguazar	0
deshabitar	0
deshelar	0
desheredar	0
deshidratar	0
deshilachar	0
deshilvanar	0
deshinchar	0
deshojar	0
deshollinar	0
deshonrar	0
deshuesar	0
deshumanizar	0
designar	0
desigualar	0
desilusionar	0
desimantar	0
desincrustar	0
desinfectar	0
desinflar	0
desinformar	0
desinhibir	0
desinsectar	0
desintegrar	0
desinteresar	1
desintoxicar	0
desistir	0
deslavazar	0
deslegalizar	0
deslegitimar	0
desleír	0
desliar	0
desligar	0
deslindar	0
deslizar	0
deslomar	0
deslucir	0
deslumbrar	0
desmadejar	0
desmadrar	0
desmagnetizar	0
desmandar	0
desmantelar	0
desmaquillar	0
desmarcar	0
desmayar	0
desmejorar	0
desmelenar	0
desmembrar	0
desmentir	0
desmenuzar	0
desmerecer	0
desmigajar	0
desmigar	0
desmilitarizar	0
desmineralizar	1
desmitificar	0
desmochar	0
desmontar	0
desmoralizar	0
desmoronar	0
desmotivar	0
desmovilizar	0
desnacionalizar	0
desnatar	0
desnaturalizar	0
desnivelar	0
desnortar	1
desnucar	0
desnuclearizar	0
desnudar	0
desnutrir	1
desobedecer	0
desobstruir	0
desocupar	0
desodorizar	0
desoír	0
desojar	0
desollar	0
desorbitar	0
desordenar	0
desorejar	0
desorganizar	0
desorientar	0
desovar	0
desovillar	0
desoxidar	0
despabilar	0
despachar	0
despachurrar	0
despampanar	0
despanzurrar	0
desparasitar	0
desparejar	0
desparramar	0
despatarrar	0
despechugar	0
despedazar	0
despedir	0
despegar	0
despeinar	0
despejar	0
despellejar	0
despelotar	0
despenalizar	0
despendolar	1
despeñar	0
despepitar	0
desperdiciar	0
desperdigar	0
desperezar	1
despersonalizar	0
despertar	0
despiezar	0
despilfarrar	0
despiojar	0
despistar	0
desplanchar	0
desplantar	0
desplazar	0
desplegar	0
desplomar	0
desplumar	0
despoblar	0
despojar	0
despolitizar	0
desportillar	0
desposar	0
desposeer	0
despotricar	0
despreciar	0
desprender	0
despreocupar	1
desprestigiar	0
despresurizar	0
desprivatizar	0
desprogramar	0
desproveer	0
despuntar	0
desquiciar	0
desquitar	0
desratizar	0
desriñonar	0
desrizar	0
destacar	0
destapar	0
destaponar	0
destejer	0
destellar	0
destemplar	0
destensar	0
desteñir	0
desternillar	1
desterrar	0
destetar	0
destilar	0
destinar	0
destituir	0
destornillar	0
destrenzar	0
destripar	0
destronar	0
destrozar	0
destruir	0
desubicar	0
desunir	0
desusar	0
desvalijar	0
desvalorizar	0
desvanecer	0
desvariar	0
desvelar	0
desvencijar	0
desvendar	0
desvergonzar	1
desvestir	0
desviar	0
desvincular	0
desvirgar	0
desvirtuar	0
desvitalizar	0
desvivir	1
detallar	0
detectar	0
detener	0
detentar	0
deteriorar	0
determinar	0
detestar	0
detraer	0
devaluar	0
devanar	0
devastar	0
devengar	0
devenir	0
devolver	0
devorar	0
diagnosticar	0
diagramar	0
dializar	0
dialogar	0
dictaminar	0
dictar	0
diezmar	0
difamar	0
diferenciar	0
diferir	0
dificultar	0
difuminar	0
difundir	0
digerir	0
digitalizar	0
dignar	1
dignificar	0
dilapidar	0
dilatar	0
diligenciar	0
dilucidar	0
diluir	0
diluviar	0
dimanar	0
dimitir	0
dinamitar	0
dinamizar	0
diplomar	0
diptongar	0
dirimir	0
disciplinar	0
discordar	0
discrepar	0
discriminar	0
disculpar	0
discurrir	0
disecar	0
diseccionar	0
diseminar	0
disentir	0
diseñar	0
disertar	0
disfrazar	0
disfrutar	0
disgregar	0
disgustar	0
disimilar	0
disimular	0
disipar	0
dislocar	0
disminuir	0
disociar	0
disolver	0
disparar	0
disparatar	0
dispensar	0
dispersar	0
disputar	0
distanciar	0
distender	0
distorsionar	0
distribuir	0
disuadir	0
divagar	0
divergir	0
diversificar	0
divertir	0
dividir	0
divinizar	0
divisar	0
divorciar	0
divulgar	0
doblar	0
doblegar	0
doctorar	0
documentar	0
dogmatizar	0
doler	0
domar	0
domeñar	0
domesticar	0
domiciliar	0
