vincular	0
vindicar	0
violar	0
violentar	0
virar	0
virilizar	1
visar	0
visibilizar	0
visionar	0
vislumbrar	0
visualizar	0
vitorear	0
vitrificar	0
vituperar	0
vivaquear	0
vivificar	0
vocalizar	0
vocear	0
vociferar	0
volar	0
volatilizar	0
volcar	0
volear	0
voltear	0
vomitar	0
votar	0
vulcanizar	0
vulgarizar	0
vulnerar	0
xerocopiar	0
xerografiar	0
yantar	0
yermar	0
yodurar	0
yugular	0
yuxtaponer	0
zafar	0
zaherir	0
zamarrear	0
zambullir	0
zampar	0
zanganear	0
zanjar	0
zapar	0
zapatear	0
zapear	0
zarandear	0
zarpar	0
zascandilear	0
zigzaguear	0
zonificar	0
zorrear	0
zozobrar	0
zumbar	0
zurcir	0
zurrar	0
