enmudecer	0
ennegrecer	0
ennoblecer	0
ennoviar	1
enojar	0
enorgullecer	0
enquistar	0
enrabietar	0
enrarecer	0
enredar	0
enrejar	0
enriquecer	0
enrocar	0
enrojecer	0
enrolar	0
enrollar	0
enronquecer	0
enroscar	0
ensalzar	0
ensamblar	0
ensanchar	0
ensangrentar	0
ensañar	0
ensartar	0
ensayar	0
enseñorear	1
ensillar	0
ensimismar	1
ensoberbecer	0
ensombrecer	0
ensordecer	0
ensortijar	0
ensuciar	0
entablar	0
entablillar	0
entallar	0
entarimar	0
entelar	0
entender	0
entenebrecer	0
enterar	0
enternecer	0
enterrar	0
entibiar	0
entintar	0
entoldar	0
entonar	0
entontecer	0
entornar	0
entorpecer	0
entrampar	0
entrañar	0
entrar	0
entreabrir	0
entrechocar	0
entrecomillar	0
entrecortar	0
entrecruzar	0
entregar	0
entrelazar	0
entrelucir	0
entremeter	0
entremezclar	0
entrenar	0
entreoír	0
entresacar	0
entretener	0
entrever	0
entrevistar	0
entristecer	0
entrometer	0
entroncar	0
entronizar	0
entubar	0
entumecer	0
enturbiar	0
entusiasmar	0
enumerar	0
enunciar	0
envainar	0
envalentonar	0
envanecer	0
envarar	0
envasar	0
envejecer	0
envenenar	0
enviciar	0
envidar	0
envidiar	0
envilecer	0
enviudar	0
envolver	0
enyesar	0
enzarzar	0
epatar	0
epilogar	0
equidistar	0
equilibrar	0
equipar	0
equiparar	0
equivaler	0
equivocar	0
erigir	0
erisipelar	0
erizar	0
erosionar	0
erotizar	0
erradicar	0
eructar	0
esbozar	0
escabechar	0
escabullir	0
escacharrar	0
escachifollar	0
escalar	0
escaldar	0
escalfar	0
escalonar	0
escamar	0
escamotear	0
escampar	0
escanciar	0
escandalizar	0
escanear	0
escapar	0
escaquear	1
escarbar	0
escarchar	0
escardar	0
escarificar	0
escarmentar	0
escarnecer	0
escasear	0
escatimar	0
escayolar	0
escenificar	0
escindir	0
esclarecer	0
esclavizar	0
esclerosar	0
esclerotizar	0
escobar	0
escocer	0
escolarizar	0
escoltar	0
escorar	0
escotar	0
escriturar	0
escrutar	0
escudar	0
escudriñar	0
esculpir	0
escupir	0
escurrir	0
esforzar	0
esfumar	0
esgrimir	0
eslabonar	0
esmaltar	0
esmerar	0
esmerilar	0
espabilar	0
espachurrar	0
espaciar	0
espantar	0
españolear	0
españolizar	0
esparcir	0
especializar	0
especificar	0
especular	0
espejar	0
espeluznar	0
esperanzar	0
espesar	0
espetar	0
espiar	0
espichar	0
espigar	0
espirar	0
espiritualizar	0
espolear	0
espolvorear	0
esponjar	0
esponsorizar	0
esprintar	0
espulgar	0
espumar	0
espurrear	0
esputar	0
esquejar	0
esquematizar	0
esquiar	0
esquilar	0
esquilmar	0
esquinar	0
esquivar	0
estabilizar	0
establecer	0
estabular	0
estacionar	0
estafar	0
estallar	0
estampar	0
estampillar	0
estancar	0
estandarizar	0
estatalizar	0
estatuir	0
estenografiar	0
estercolar	0
estereotipar	0
esterilizar	0
estibar	0
estigmatizar	0
estilar	0
estilizar	0
estimar	0
estimular	0
estipular	0
estirajar	0
estirar	0
estocar	0
estofar	0
estomagar	0
estoquear	0
estorbar	0
estornudar	0
estragar	0
estrangular	0
estraperlear	0
estratificar	0
estrechar	0
estrellar	0
estremecer	0
estrenar	0
estreñir	0
estresar	0
estriar	0
estribar	0
estropear	0
estructurar	0
estrujar	0
estucar	0
estuchar	0
estuprar	0
eternizar	0
etimologizar	0
etiquetar	0
evacuar	0
evaluar	0
evangelizar	0
evaporar	0
evidenciar	0
evitar	0
evocar	0
evolucionar	0
exacerbar	0
exagerar	0
exaltar	0
examinar	0
exasperar	0
excarcelar	0
excavar	0
exceptuar	0
excitar	0
exclamar	0
exclaustrar	0
excluir	0
excomulgar	0
excretar	0
exculpar	0
excusar	0
execrar	0
exfoliar	0
exhalar	0
exhibir	0
exhortar	0
exhumar	0
exiliar	0
eximir	0
exonerar	0
exorbitar	0
exorcizar	0
expandir	0
expansionar	0
expatriar	0
expectorar	0
expedientar	0
expedir	0
expeler	0
expender	0
experimentar	0
expiar	0
expirar	0
explayar	0
explicar	0
explicitar	0
explicotear	1
explorar	0
