decolorar	0
decomisar	0
decorar	0
decorticar	0
decrecer	0
decretar	0
dedicar	0
defecar	0
defender	0
defenestrar	0
deforestar	0
deformar	0
defraudar	0
degenerar	0
deglutir	0
degollar	0
degradar	0
degustar	0
deificar	0
dejar	0
delatar	0
delegar	0
deleitar	0
deletrear	0
deliberar	0
delimitar	0
delinear	0
delirar	0
demacrar	1
demandar	0
demarcar	0
demarrar	0
democratizar	0
demoler	0
demorar	0
demostrar	0
demudar	0
denegar	0
denigrar	0
denominar	0
denostar	0
denotar	0
denunciar	0
deparar	0
departir	0
depauperar	0
depender	0
depilar	0
deplorar	0
deponer	0
deportar	0
depositar	0
depravar	0
depreciar	0
depredar	0
deprimir	0
depurar	0
derechizar	0
derivar	0
derogar	0
derramar	0
derrapar	0
derrengar	0
derretir	0
derribar	0
derrocar	0
derrochar	0
derrotar	0
derruir	0
derrumbar	0
desabastecer	0
desabollar	0
desabotonar	0
desabrigar	0
desabrochar	0
desacatar	0
desacelerar	0
desacertar	0
desaclimatar	0
desacomodar	0
desaconsejar	0
desacoplar	0
desacostumbrar	0
desacreditar	0
desactivar	0
desacuartelar	0
desafiar	0
desafinar	0
desagradar	0
desagraviar	0
desaguar	0
desahogar	0
desahuciar	0
desajustar	0
desalar	0
desalentar	0
desalinear	0
desalinizar	0
desaliñar	0
desalojar	0
desalquilar	0
desamortizar	0
desamparar	0
desamueblar	0
desanclar	0
desandar	0
desangrar	0
desanudar	0
desaparecer	0
desapasionar	0
desapegar	0
desapretar	0
desaprobar	0
desaprovechar	0
desarbolar	0
desarmar	0
desarmonizar	0
desarraigar	0
desarreglar	0
desarrendar	0
desarrimar	0
desarrollar	0
desarropar	0
desarrugar	0
desarticular	0
desasir	0
desasistir	0
desasnar	0
desasosegar	0
desatar	0
desatascar	0
desatender	0
desatornillar	0
desatrancar	0
desautorizar	0
desayunar	0
desazonar	0
desbancar	0
desbarajustar	0
desbaratar	0
desbarbar	0
desbarrancar	0
desbarrar	0
desbastar	0
desbloquear	0
desbocar	0
desbordar	0
desbravar	0
desbrozar	0
descabalar	0
descabalgar	0
descabellar	0
descabezar	0
descacharrar	0
descalabrar	0
descalcificar	0
descalificar	0
descalzar	0
descamar	0
descambiar	0
descansar	0
descaperuzar	0
descapotar	0
descargar	0
descarnar	0
descarriar	0
descarrilar	0
descartar	0
descasar	0
descascarillar	0
descastar	0
descender	0
descentralizar	0
descentrar	0
descerebrar	0
descerrajar	0
descifrar	0
desclasificar	0
desclavar	0
descocar	1
descodificar	0
descolgar	0
descollar	0
descolocar	0
descolonizar	0
descompasar	0
descompensar	0
descomponer	0
descomprimir	0
desconcertar	0
desconchar	0
desconectar	0
desconfiar	0
descongelar	0
descongestionar	0
desconocer	0
desconsiderar	0
descontaminar	0
descontar	0
descontentar	0
descontextualizar	0
descontrolar	0
desconvocar	0
descorazonar	0
descorchar	0
descorrer	0
descoser	0
descoyuntar	0
descreer	0
descremar	0
describir	0
descuadrar	0
descuajar	0
descuajeringar	0
descuartizar	0
descubrir	0
descuidar	0
desdecir	0
desdeñar	0
desdibujar	0
desdoblar	0
desdramatizar	0
desecar	0
desechar	0
desembalar	0
desembarazar	0
desembarcar	0
desembargar	0
desembarrancar	0
desembarrar	0
desembocar	0
desembolsar	0
desembragar	0
desembrollar	0
desembrujar	0
desembuchar	0
desempacar	0
desempalmar	0
desempañar	0
desempapelar	0
desempaquetar	0
desemparejar	0
desempatar	0
desempedrar	0
desempeñar	0
desempolvar	0
desempotrar	0
desenamorar	0
desencadenar	0
desencajar	0
desencajonar	0
desencallar	0
desencaminar	0
desencantar	0
desencapotar	0
desencarcelar	0
desencasquillar	0
desenchufar	0
desenclavar	0
desencolar	0
desencorvar	0
desencuadernar	0
desenfadar	0
desenfocar	0
desenfrenar	0
desenfundar	0
desenfurruñar	0
desenganchar	0
desengañar	0
desengrasar	0
desenhebrar	0
desenjaular	0
desenladrillar	0
desenlazar	0
desenmarañar	0
desenmascarar	0
desenraizar	0
desenredar	0
desenrollar	0
desenroscar	0
desensibilizar	0
desensillar	0
desentablillar	0
desentender	1
desenterrar	0
desentoldar	0
desentonar	0
desentrañar	0
desentrenar	0
desentumecer	0
desenvainar	0
desenvolver	0
desequilibrar	0
desertar	0
desertificar	0
desertizar	0
desescombrar	0
desesperar	0
desestabilizar	0
desestimar	0
