dominar	0
donar	0
dopar	0
dorar	0
dormitar	0
dosificar	0
dotar	0
dragar	0
dramatizar	0
drenar	0
driblar	0
drogar	0
duchar	0
dudar	0
dulcificar	0
duplicar	0
durar	0
echar	0
eclipsar	0
economizar	0
edificar	0
editar	0
educar	0
edulcorar	0
efectuar	0
ejecutar	0
ejemplarizar	0
ejemplificar	0
ejercer	0
ejercitar	0
elaborar	0
electrificar	0
electrizar	0
electrocutar	0
electrolizar	0
elevar	0
elidir	0
eliminar	0
elogiar	0
elucidar	0
elucubrar	0
eludir	0
emanar	0
emancipar	0
emascular	0
embadurnar	0
embalar	0
embaldosar	0
embalsamar	0
embalsar	0
embarazar	0
embarcar	0
embargar	0
embarrancar	0
embarrar	0
embarullar	0
embaucar	0
embazar	0
embeber	0
embelesar	0
embellecer	0
embestir	0
embetunar	0
emblanquecer	0
embobar	0
embolsar	0
emborrachar	0
emborrascar	0
emborronar	0
emboscar	0
embotar	0
embotellar	0
embotijar	0
embozar	0
embragar	0
embravecer	0
embrear	0
embriagar	0
embridar	0
embrollar	0
embromar	0
embrujar	0
embrutecer	0
embuchar	0
embutir	0
emerger	0
emigrar	0
emitir	0
emocionar	0
empacar	0
empachar	0
empadronar	0
empalagar	0
empalar	0
empalidecer	0
empalmar	0
empanar	0
empantanar	0
empañar	0
empapar	0
empapelar	0
empapuzar	0
empaquetar	0
emparedar	0
emparejar	0
emparentar	0
empastar	0
empatar	0
empavonar	0
empecer	0
empecinar	1
empedrar	0
empeñar	0
empeorar	0
empequeñecer	0
emperejilar	0
emperifollar	0
emperrar	1
empitonar	0
emplastecer	0
emplazar	0
emplear	0
emplomar	0
emplumar	0
empobrecer	0
empollar	0
empolvar	0
emponzoñar	0
emporcar	0
empotrar	0
empujar	0
empuñar	0
emular	0
emulsionar	0
enajenar	0
enaltecer	0
enamorar	0
enamoriscar	1
enarbolar	0
enarcar	0
enardecer	0
enarenar	0
encabalgar	0
encabestrar	0
encabezar	0
encabritar	1
encabronar	0
encadenar	0
encajar	0
encajonar	0
encallar	0
encallecer	0
encallejonar	0
encamar	0
encaminar	0
encanar	1
encandilar	0
encanecer	0
encanijar	0
encantar	0
encanutar	0
encañonar	0
encapotar	0
encaprichar	1
encapsular	0
encapuchar	0
encaramar	0
encarar	0
encarcelar	0
encarecer	0
encargar	0
encariñar	0
encarnar	0
encarnizar	0
encarpetar	0
encarrilar	0
encartar	0
encartonar	0
encasillar	0
encasquetar	0
encasquillar	0
encastrar	0
encausar	0
encauzar	0
encebollar	0
encelar	0
enceldar	0
encenagar	0
encender	0
encerar	0
encerrar	0
encestar	0
encharcar	0
enchufar	0
encintar	0
encizañar	0
enclaustrar	0
enclavar	0
encocorar	0
encofrar	0
encoger	0
encolar	0
encolerizar	0
encomendar	0
encomiar	0
enconar	0
encontrar	0
encopetar	0
encorajinar	0
encorbatar	0
encordar	0
encorsetar	0
encorvar	0
encrespar	0
encuadernar	0
encuadrar	0
encubrir	0
encuestar	0
encumbrar	0
encurtir	0
endemoniar	0
enderezar	0
endeudar	1
endilgar	0
endiñar	0
endiosar	0
endomingar	1
endosar	0
endulzar	0
endurecer	0
enemistar	0
enervar	0
enfadar	0
enfajar	0
enfangar	0
enfatizar	0
enfermar	0
enfervorizar	0
enfilar	0
enflaquecer	0
enfocar	0
enfoscar	0
enfrascar	1
enfrentar	0
enfriar	0
enfundar	0
enfurecer	0
enfurruñar	1
engalanar	0
enganchar	0
engañar	0
engarabitar	0
engarzar	0
engastar	0
engatusar	0
engendrar	0
englobar	0
engolar	0
engolfar	0
engolosinar	0
engomar	0
engominar	1
engordar	0
engranar	0
engrandecer	0
engrasar	0
engreír	0
engrescar	0
engrosar	0
enguachinar	0
enguantar	0
enguarrar	0
engullir	0
engurruñar	0
enharinar	0
enhebrar	0
enjabonar	0
enjaezar	0
enjalbegar	0
enjaretar	0
enjaular	0
enjoyar	0
enjuagar	0
enjugar	0
enjuiciar	0
enladrillar	0
enlatar	0
enlazar	0
enlodar	0
enloquecer	0
enlosar	0
enlucir	0
enlutar	0
enmadrar	1
enmarañar	0
enmarcar	0
enmascarar	0
enmendar	0
enmohecer	0
enmoquetar	0
